,Customer_Requested_Delivery_Date,Confirmed_Delivery_Date,Product_Code,Consignee_Code,Planned_Shipment_Date,Shipment_Date,Destination_Code,Order_Entry_Date,Order_Number,Department_Code,Manufacturing_Plant_Code,Transportation_Vehicle_Code,Order_Size_LBS,Delivery_Date,Est_Transit_Time,Act_Transit_Time,Transit_Time_Diff,Delivery_Date_Diff
163,2022-03-28,2022-03-28,65728,119597,2022-03-13,2022-03-13,Boston,2022-03-04,12762271,A78,Erie,HD8,4185.6949,2022-04-14,15,32,17,17
164,2022-03-18,2022-03-18,238405,264278,2022-03-07,2022-03-07,Boston,2022-03-04,12761689,A78,Erie,HD8,4281.9289,2022-04-06,11,30,19,19
165,2022-03-15,2022-03-17,7652,707541,2022-03-06,2022-03-06,Boston,2022-03-04,12762756,A78,Erie,HD8,4267.348,2022-04-07,11,32,21,21
166,2022-03-20,2022-03-29,6284,279364,2022-03-22,2022-03-22,Boston,2022-03-05,12763832,A78,Erie,HD8,4211.9405,2022-04-15,7,24,17,17
167,2022-03-18,2022-03-18,64724,279263,2022-03-08,2022-03-08,Boston,2022-03-06,12765555,A78,Erie,HD8,4268.3201,2022-04-05,10,28,18,18
168,2022-03-19,2022-03-19,64724,279263,2022-03-09,2022-03-09,Boston,2022-03-06,12765556,A78,Erie,HD8,4409.2689,2022-04-07,10,29,19,19
169,2022-03-31,2022-03-31,238405,297772,2022-03-13,2022-03-13,Boston,2022-03-06,12765809,A78,Erie,HD8,4194.4434,2022-04-19,18,37,19,19
170,2022-03-18,2022-03-18,7650,18343,2022-03-11,2022-03-11,Boston,2022-03-07,12766784,A78,Erie,HD8,4583.2679,2022-04-04,7,24,17,17
171,2022-03-19,2022-03-19,7650,18343,2022-03-12,2022-03-12,Boston,2022-03-07,12766792,A78,Erie,HD8,4203.192,2022-04-07,7,26,19,19
172,2022-03-19,2022-03-19,7650,18343,2022-03-12,2022-03-12,Boston,2022-03-07,12766791,A78,Erie,HD8,4312.062800000001,2022-04-10,7,29,22,22
173,2022-03-20,2022-03-20,7650,18343,2022-03-13,2022-03-13,Boston,2022-03-07,12766812,A78,Erie,HD8,4324.6996,2022-04-06,7,24,17,17
174,2022-04-08,2022-04-08,7652,451605,2022-03-31,2022-03-31,Boston,2022-03-07,12766678,A78,Erie,HD8,4194.4434,2022-04-23,8,23,15,15
175,2022-04-15,2022-04-15,7652,451605,2022-04-07,2022-04-07,Boston,2022-03-07,12766679,A78,Erie,HD8,4719.356400000001,2022-05-03,8,26,18,18
176,2022-04-18,2022-04-18,7652,451605,2022-04-10,2022-04-10,Boston,2022-03-07,12766680,A78,Erie,HD8,4292.6216,2022-05-05,8,25,17,17
177,2022-03-20,2022-03-20,7650,18343,2022-03-13,2022-03-13,Boston,2022-03-07,12766813,A78,Erie,HD8,4770.8756,2022-04-07,7,25,18,18
178,2022-04-01,2022-04-01,23578,119597,2022-03-16,2022-03-16,Boston,2022-03-08,12768519,A78,Erie,HD8,4208.0523,2022-04-20,16,35,19,19
179,2022-03-20,2022-03-20,7650,18343,2022-03-13,2022-03-13,Boston,2022-03-08,12769226,A78,Erie,HD8,4750.4624,2022-04-06,7,24,17,17
180,2022-03-20,2022-03-20,7650,18343,2022-03-13,2022-03-13,Boston,2022-03-08,12769228,A78,Erie,HD8,4724.2167,2022-04-05,7,23,16,16
181,2022-04-15,2022-04-15,371803,145642,2022-04-05,2022-04-05,Boston,2022-03-08,12768996,A78,Erie,HD8,4276.924,2022-05-01,10,26,16,16
182,2022-04-03,2022-04-03,97746,195514,2022-03-26,2022-03-27,Boston,2022-03-11,12769836,A78,Erie,HD8,4274.1524,2022-04-20,8,24,16,17
183,2022-05-12,2022-05-12,72806,34215,2022-04-25,2022-04-25,Boston,2022-03-11,12770415,A78,Erie,HD8,4265.4039,2022-05-29,17,34,17,17
184,2022-04-05,2022-04-05,7645,242825,2022-03-22,2022-03-22,Boston,2022-03-12,12772709,A78,Erie,HD8,4168.1978,2022-04-24,14,33,19,19
185,2022-03-25,2022-03-25,238405,264278,2022-03-14,2022-03-14,Boston,2022-03-12,12772314,A78,Erie,HD8,4170.1419000000005,2022-04-11,11,28,17,17
186,2022-03-25,2022-03-26,7652,770395,2022-03-15,2022-03-15,Boston,2022-03-12,12772151,A78,Erie,HD8,4300.3981,2022-04-12,11,28,17,17
187,2022-03-28,2022-03-28,7652,770395,2022-03-17,2022-03-17,Boston,2022-03-12,12772153,A78,Erie,HD8,4743.6579,2022-04-13,11,27,16,16
188,2022-03-30,2022-03-30,7652,770395,2022-03-18,2022-03-18,Boston,2022-03-12,12772154,A78,Erie,HD8,4728.1049,2022-04-16,12,29,17,17
189,2022-04-03,2022-04-06,23578,119597,2022-03-21,2022-03-21,Boston,2022-03-12,12771595,A78,Erie,HD8,4252.7671,2022-04-23,16,33,17,17
190,2022-04-17,2022-04-17,7645,242825,2022-04-04,2022-04-04,Boston,2022-03-12,12772715,A78,Erie,HD8,4311.0908,2022-05-04,13,30,17,17
191,2022-04-22,2022-04-22,2161,531764,2022-04-14,2022-04-14,Boston,2022-03-12,12772616,A78,Erie,HD8,4758.2388,2022-05-09,8,25,17,17
192,2022-04-26,2022-05-04,7645,242825,2022-04-21,2022-04-21,Boston,2022-03-12,12772743,A78,Erie,HD8,4290.6775,2022-05-26,13,35,22,22
193,2022-05-18,2022-05-18,20525,724158,2022-05-04,2022-05-04,Boston,2022-03-13,12774049,A78,Erie,HD8,4239.1582,2022-06-04,14,31,17,17
194,2022-04-02,2022-04-02,238405,297772,2022-03-15,2022-03-15,Boston,2022-03-13,12773794,A78,Erie,HD8,4293.5937,2022-04-19,18,35,17,17
195,2022-04-15,2022-04-15,2161,119597,2022-03-31,2022-03-31,Boston,2022-03-13,12773231,A78,Erie,HD8,4283.873,2022-05-05,15,35,20,20
196,2022-04-04,2022-04-04,65728,119597,2022-03-19,2022-03-19,Boston,2022-03-13,12773209,A78,Erie,HD8,4166.2537,2022-04-24,16,36,20,20
197,2022-04-08,2022-04-08,65728,119597,2022-03-23,2022-03-23,Boston,2022-03-13,12773204,A78,Erie,HD8,4192.4993,2022-04-29,16,37,21,21
198,2022-04-10,2022-04-10,65728,119597,2022-03-25,2022-03-25,Boston,2022-03-13,12773206,A78,Erie,HD8,4178.8905,2022-04-27,16,33,17,17
199,2022-04-18,2022-04-18,2161,119597,2022-04-03,2022-04-03,Boston,2022-03-13,12773232,A78,Erie,HD8,4298.454000000001,2022-05-06,15,33,18,18
200,2022-04-16,2022-04-16,20525,688285,2022-04-02,2022-04-02,Boston,2022-03-14,12775697,A78,Erie,HD8,4117.0905,2022-05-03,14,31,17,17
201,2022-04-22,2022-04-22,97746,195514,2022-04-14,2022-04-14,Boston,2022-03-14,12774692,A78,Erie,HD8,4269.292100000001,2022-05-13,8,29,21,21
202,2022-04-12,2022-04-12,65728,119597,2022-03-27,2022-03-27,Boston,2022-03-15,12776603,A78,Erie,HD8,4254.7112,2022-04-30,16,34,18,18
203,2022-04-14,2022-04-14,65728,119597,2022-03-30,2022-03-30,Boston,2022-03-15,12776604,A78,Erie,HD8,4155.561,2022-05-03,15,34,19,19
204,2022-04-10,2022-04-10,65728,564173,2022-04-02,2022-04-02,Boston,2022-03-15,12776554,A78,Erie,HD8,4151.6727,2022-04-29,8,27,19,19
205,2022-04-06,2022-04-03,129698,18343,2022-03-27,2022-03-28,Boston,2022-03-15,12776500,A78,Erie,HD8,4783.5124,2022-04-20,7,23,16,17
206,2022-04-03,2022-04-03,129698,18343,2022-03-26,2022-03-26,Boston,2022-03-15,12776497,A78,Erie,HD8,4735.8814,2022-04-24,8,29,21,21
207,2022-04-03,2022-04-03,129698,18343,2022-03-26,2022-03-26,Boston,2022-03-15,12776499,A78,Erie,HD8,4732.965300000001,2022-04-19,8,24,16,16
208,2022-04-13,2022-04-13,2160,747675,2022-04-01,2022-04-01,Boston,2022-03-18,12778208,A78,Erie,HD8,4278.0407000000005,2022-05-02,12,31,19,19
209,2022-04-22,2022-04-22,2160,747675,2022-04-10,2022-04-10,Boston,2022-03-19,12781295,A78,Erie,HD8,1136.4668,2022-05-10,12,30,18,18
210,2022-03-31,2022-04-02,7652,707541,2022-03-21,2022-03-21,Boston,2022-03-19,12781442,A78,Erie,HD8,4293.5937,2022-04-19,12,29,17,17
211,2022-04-05,2022-04-05,7652,279967,2022-03-24,2022-03-24,Boston,2022-03-19,12781405,A78,Erie,HD8,4775.735900000001,2022-04-24,12,31,19,19
212,2022-04-16,2022-04-16,65728,119597,2022-04-01,2022-04-01,Boston,2022-03-19,12779623,A78,Erie,HD8,4184.7228000000005,2022-05-05,15,34,19,19
213,2022-04-18,2022-04-18,65728,119597,2022-04-03,2022-04-03,Boston,2022-03-19,12779589,A78,Erie,HD8,4167.2257,2022-05-08,15,35,20,20
214,2022-04-22,2022-04-22,65728,119597,2022-04-07,2022-04-07,Boston,2022-03-19,12779591,A78,Erie,HD8,4283.873,2022-05-11,15,34,19,19
215,2022-05-07,2022-05-07,24764,566101,2022-04-24,2022-04-24,Boston,2022-03-19,12780651,A78,Erie,HD8,4199.3037,2022-05-24,13,30,17,17
216,2022-04-25,2022-04-25,65728,119597,2022-04-10,2022-04-10,Boston,2022-03-19,12779592,A78,Erie,HD8,4150.7007,2022-05-14,15,34,19,19
217,2022-04-27,2022-04-27,65728,119597,2022-04-12,2022-04-12,Boston,2022-03-19,12779645,A78,Erie,HD8,4557.9943,2022-05-13,15,31,16,16
218,2022-04-22,2022-04-22,65728,564173,2022-04-14,2022-04-14,Boston,2022-03-19,12779579,A78,Erie,HD8,4197.359600000001,2022-05-11,8,27,19,19
219,2022-04-29,2022-04-29,65728,119597,2022-04-14,2022-04-14,Boston,2022-03-19,12779594,A78,Erie,HD8,4172.086,2022-05-20,15,36,21,21
220,2022-05-06,2022-05-06,7645,242825,2022-04-23,2022-04-23,Boston,2022-03-19,12780622,A78,Erie,HD8,4196.3876,2022-05-25,13,32,19,19
221,2022-07-08,2022-07-08,24764,522970,2022-06-25,2022-06-25,Boston,2022-03-19,12781506,A78,Erie,HD8,4769.9036,2022-07-25,13,30,17,17
222,2022-04-02,2022-04-03,238405,264278,2022-03-22,2022-03-22,Boston,2022-03-20,12782592,A78,Erie,HD8,4316.6068,2022-04-21,12,30,18,18
223,2022-04-18,2022-04-18,23578,119597,2022-04-03,2022-04-03,Boston,2022-03-20,12782114,A78,Erie,HD8,4314.0069,2022-05-07,15,34,19,19
224,2022-04-18,2022-04-18,23578,119597,2022-04-03,2022-04-03,Boston,2022-03-20,12782120,A78,Erie,HD8,4302.3422,2022-05-03,15,30,15,15
225,2022-04-18,2022-04-18,2161,119565,2022-04-05,2022-04-05,Boston,2022-03-20,12781998,A78,Erie,HD8,4744.63,2022-05-06,13,31,18,18
226,2022-04-22,2022-04-22,2161,119597,2022-04-07,2022-04-07,Boston,2022-03-20,12782097,A78,Erie,HD8,4275.1245,2022-05-12,15,35,20,20
227,2022-04-23,2022-04-23,2161,119565,2022-04-10,2022-04-10,Boston,2022-03-20,12781999,A78,Erie,HD8,4297.4819,2022-05-13,13,33,20,20
228,2022-04-25,2022-04-25,2161,119597,2022-04-10,2022-04-10,Boston,2022-03-20,12782098,A78,Erie,HD8,4741.7138,2022-05-13,15,33,18,18
229,2022-04-05,2022-04-06,7652,770395,2022-03-25,2022-03-25,Boston,2022-03-21,12784774,A78,Erie,HD8,4306.2305,2022-04-24,12,30,18,18
230,2022-04-08,2022-04-08,7652,770395,2022-03-27,2022-03-27,Boston,2022-03-21,12784779,A78,Erie,HD8,4296.7654,2022-04-25,12,29,17,17
231,2022-04-10,2022-04-10,7652,770395,2022-03-30,2022-03-30,Boston,2022-03-21,12784780,A78,Erie,HD8,4183.7508,2022-04-29,11,30,19,19
232,2022-04-13,2022-04-13,7652,770395,2022-04-02,2022-04-02,Boston,2022-03-22,12785413,A78,Erie,HD8,4163.3375,2022-05-02,11,30,19,19
233,2022-04-07,2022-04-07,97746,757269,2022-03-27,2022-03-27,Boston,2022-03-25,12788010,A78,Erie,HD8,4169.1698,2022-04-28,11,32,21,21
234,2022-04-24,2022-04-24,7650,880188,2022-04-10,2022-04-10,Boston,2022-03-25,12787974,A78,Erie,HD8,4176.9463000000005,2022-05-12,14,32,18,18
235,2022-04-17,2022-04-17,7652,770395,2022-04-06,2022-04-06,Boston,2022-03-26,12789776,A78,Erie,HD8,4780.5962,2022-05-06,11,30,19,19
236,2022-04-07,2022-04-09,7645,707541,2022-03-28,2022-03-28,Boston,2022-03-26,12790295,A78,Erie,HD8,4315.9511,2022-04-28,12,31,19,19
237,2022-04-10,2022-04-12,12561,356005,2022-03-28,2022-03-29,Boston,2022-03-27,1190526,A78,Erie,HD8,4279.9848,2022-04-30,15,32,17,18
238,2022-04-09,2022-04-09,45325,926668,2022-03-29,2022-03-29,Boston,2022-03-27,1190476,A78,Erie,HD8,4305.258400000001,2022-04-28,11,30,19,19
239,2022-04-14,2022-04-14,238405,264278,2022-04-03,2022-04-03,Boston,2022-04-01,12794786,A78,Erie,HD8,4750.4624,2022-05-02,11,29,18,18
240,2022-04-15,2022-04-15,7652,279967,2022-04-04,2022-04-04,Boston,2022-04-01,12795874,A78,Erie,HD8,4724.2167,2022-05-02,11,28,17,17
241,2022-04-18,2022-04-18,7652,279967,2022-04-07,2022-04-07,Boston,2022-04-01,12795875,A78,Erie,HD8,4748.5182,2022-05-06,11,29,18,18
242,2022-04-15,2022-04-15,238405,264278,2022-04-04,2022-04-04,Boston,2022-04-02,12796363,A78,Erie,HD8,4747.5462,2022-04-29,11,25,14,14
243,2022-04-20,2022-04-20,7652,770395,2022-04-09,2022-04-09,Boston,2022-04-02,12796830,A78,Erie,HD8,4758.2388,2022-05-07,11,28,17,17
244,2022-04-15,2022-04-15,64724,18343,2022-04-08,2022-04-08,Boston,2022-04-02,12797123,A78,Erie,HD8,4276.0966,2022-05-04,7,26,19,19
245,2022-05-17,2022-05-17,7645,242825,2022-05-04,2022-05-04,Boston,2022-04-02,12797140,A78,Erie,HD8,4192.4993,2022-06-06,13,33,20,20
246,2022-04-22,2022-04-22,238405,297772,2022-04-05,2022-04-05,Boston,2022-04-03,12798517,A78,Erie,HD8,4182.7787,2022-05-13,17,38,21,21
247,2022-04-22,2022-05-03,371803,145642,2022-04-23,2022-04-23,Boston,2022-04-03,12798673,A78,Erie,HD8,4745.602,2022-05-23,10,30,20,20
248,2022-06-17,2022-06-17,24820,18523,2022-06-04,2022-06-04,Boston,2022-04-03,12799159,A78,Erie,HD8,4209.0243,2022-07-09,13,35,22,22
249,2022-06-17,2022-06-17,24820,312361,2022-06-06,2022-06-06,Boston,2022-04-03,12797639,A78,Erie,HD8,4218.745,2022-07-06,11,30,19,19
250,2022-04-30,2022-04-30,2160,747675,2022-04-18,2022-04-18,Boston,2022-04-04,12800744,A78,Erie,HD8,4767.9595,2022-05-21,12,33,21,21
251,2022-04-24,2022-04-24,7652,942280,2022-04-13,2022-04-13,Boston,2022-04-04,12800551,A78,Erie,HD8,4708.6637,2022-05-11,11,28,17,17
252,2022-04-27,2022-04-27,92941,279855,2022-04-13,2022-04-13,Boston,2022-04-04,12799824,A78,Erie,HD8,4267.348,2022-05-14,14,31,17,17
253,2022-04-30,2022-04-30,7652,942280,2022-04-19,2022-04-19,Boston,2022-04-05,12801340,A78,Erie,HD8,4473.425,2022-05-16,11,27,16,16
254,2022-05-24,2022-05-24,7650,35051,2022-05-13,2022-05-13,Boston,2022-04-05,12801569,A78,Erie,HD8,4257.6274,2022-06-14,11,32,21,21
255,2022-05-24,2022-05-24,7650,35051,2022-05-13,2022-05-13,Boston,2022-04-05,12801570,A78,Erie,HD8,4249.8509,2022-06-10,11,28,17,17
256,2022-04-26,2022-04-26,2161,119565,2022-04-13,2022-04-13,Boston,2022-04-05,12801519,A78,Erie,HD8,4187.639,2022-05-14,13,31,18,18
257,2022-04-29,2022-04-29,2161,119597,2022-04-14,2022-04-14,Boston,2022-04-05,12801543,A78,Erie,HD8,4285.8172,2022-05-18,15,34,19,19
258,2022-04-30,2022-04-30,2161,119565,2022-04-17,2022-04-17,Boston,2022-04-05,12801521,A78,Erie,HD8,4303.3143,2022-05-20,13,33,20,20
259,2022-05-03,2022-05-03,2161,119597,2022-04-18,2022-04-18,Boston,2022-04-05,12801545,A78,Erie,HD8,4230.4097,2022-05-21,15,33,18,18
260,2022-05-04,2022-05-04,2161,119565,2022-04-21,2022-04-21,Boston,2022-04-05,12801522,A78,Erie,HD8,4214.8567,2022-05-21,13,30,17,17
261,2022-05-06,2022-05-06,2161,119597,2022-04-21,2022-04-21,Boston,2022-04-05,12801547,A78,Erie,HD8,4231.3818,2022-05-23,15,32,17,17
262,2022-05-09,2022-05-09,2161,119597,2022-04-24,2022-04-24,Boston,2022-04-05,12801549,A78,Erie,HD8,4542.4413,2022-05-31,15,37,22,22
263,2022-05-08,2022-05-08,2161,119565,2022-04-25,2022-04-25,Boston,2022-04-05,12801523,A78,Erie,HD8,4283.873,2022-05-28,13,33,20,20
264,2022-05-12,2022-05-12,2161,119565,2022-04-29,2022-04-29,Boston,2022-04-05,12801524,A78,Erie,HD8,4315.9511,2022-05-27,13,28,15,15
265,2022-05-05,2022-05-14,7650,303615,2022-05-01,2022-05-01,Boston,2022-04-08,12802791,A78,Erie,HD8,4312.062800000001,2022-06-01,13,31,18,18
266,2022-05-07,2022-05-14,7650,303615,2022-05-01,2022-05-01,Boston,2022-04-08,12802862,A78,Erie,HD8,4591.0443000000005,2022-06-02,13,32,19,19
267,2022-04-29,2022-04-29,238405,297772,2022-04-12,2022-04-12,Boston,2022-04-09,12805227,A78,Erie,HD8,4519.43,2022-05-16,17,34,17,17
268,2022-04-29,2022-04-29,7650,723418,2022-04-18,2022-04-18,Boston,2022-04-09,12804278,A78,Erie,HD8,4313.0349,2022-05-18,11,30,19,19
269,2022-04-20,2022-04-22,7652,707541,2022-04-11,2022-04-11,Boston,2022-04-09,12805342,A78,Erie,HD8,4289.7054,2022-05-10,11,29,18,18
270,2022-04-25,2022-04-25,45325,673017,2022-04-12,2022-04-12,Boston,2022-04-09,12805377,A78,Erie,HD8,4167.2257,2022-05-13,13,31,18,18
271,2022-05-13,2022-05-13,2160,747675,2022-05-01,2022-05-01,Boston,2022-04-09,12804154,A78,Erie,HD8,4167.2257,2022-06-04,12,34,22,22
272,2022-05-20,2022-05-20,7652,451605,2022-05-12,2022-05-12,Boston,2022-04-09,12804981,A78,Erie,HD8,4734.9094000000005,2022-06-06,8,25,17,17
273,2022-05-23,2022-05-23,7652,451605,2022-05-15,2022-05-15,Boston,2022-04-09,12804984,A78,Erie,HD8,4757.2668,2022-06-10,8,26,18,18
274,2022-05-30,2022-05-30,7652,451605,2022-05-21,2022-05-21,Boston,2022-04-09,12804985,A78,Erie,HD8,4294.5657,2022-06-17,9,27,18,18
275,2022-05-08,2022-05-08,7652,942280,2022-04-27,2022-04-27,Boston,2022-04-09,12804261,A78,Erie,HD8,4184.7228000000005,2022-05-25,11,28,17,17
276,2022-05-06,2022-05-06,7652,451605,2022-04-28,2022-04-28,Boston,2022-04-09,12804977,A78,Erie,HD8,4167.2257,2022-05-23,8,25,17,17
277,2022-05-01,2022-05-01,6284,279855,2022-04-17,2022-04-17,Boston,2022-04-09,12804299,A78,Erie,HD8,4722.2726,2022-05-19,14,32,18,18
278,2022-05-04,2022-05-04,6284,279855,2022-04-20,2022-04-20,Boston,2022-04-09,12804303,A78,Erie,HD8,4760.183,2022-05-21,14,31,17,17
279,2022-05-07,2022-05-07,6284,279855,2022-04-23,2022-04-23,Boston,2022-04-09,12804305,A78,Erie,HD8,4261.5156,2022-05-25,14,32,18,18
280,2022-05-23,2022-05-23,6284,279855,2022-05-09,2022-05-09,Boston,2022-04-09,12804309,A78,Erie,HD8,4725.1888,2022-06-14,14,36,22,22
281,2022-05-29,2022-05-29,6284,279855,2022-05-14,2022-05-14,Boston,2022-04-09,12804310,A78,Erie,HD8,4728.1049,2022-06-20,15,37,22,22
282,2022-05-03,2022-05-03,65728,119597,2022-04-18,2022-04-18,Boston,2022-04-09,12804228,A78,Erie,HD8,4191.5272,2022-05-22,15,34,19,19
283,2022-05-07,2022-05-07,65728,119597,2022-04-22,2022-04-22,Boston,2022-04-09,12804229,A78,Erie,HD8,4251.795,2022-05-24,15,32,17,17
284,2022-05-10,2022-05-10,65728,119597,2022-04-25,2022-04-25,Boston,2022-04-09,12804237,A78,Erie,HD8,4748.5182,2022-05-30,15,35,20,20
285,2022-05-13,2022-05-13,65728,119597,2022-04-28,2022-04-28,Boston,2022-04-09,12804231,A78,Erie,HD8,4746.5741,2022-05-30,15,32,17,17
286,2022-05-08,2022-05-08,65728,564173,2022-04-30,2022-04-30,Boston,2022-04-09,12804197,A78,Erie,HD8,4718.3843,2022-05-27,8,27,19,19
287,2022-05-17,2022-05-17,65728,119597,2022-05-02,2022-05-02,Boston,2022-04-09,12804233,A78,Erie,HD8,4250.823,2022-06-04,15,33,18,18
288,2022-05-08,2022-05-08,23578,119597,2022-04-23,2022-04-23,Boston,2022-04-09,12804210,A78,Erie,HD8,4191.5272,2022-05-23,15,30,15,15
289,2022-05-08,2022-05-08,23578,119597,2022-04-23,2022-04-23,Boston,2022-04-09,12804208,A78,Erie,HD8,4271.2363000000005,2022-05-24,15,31,16,16
290,2022-06-01,2022-06-01,65728,119597,2022-05-21,2022-05-21,Boston,2022-04-09,12804242,A78,Erie,HD8,4151.6727,2022-06-22,11,32,21,21
291,2022-05-29,2022-06-03,7645,242825,2022-05-21,2022-05-21,Boston,2022-04-09,12804626,A78,Erie,HD8,4306.2305,2022-06-26,13,36,23,23
292,2022-05-02,2022-05-03,371803,145642,2022-04-23,2022-04-23,Boston,2022-04-10,12806837,A78,Erie,HD8,4294.5657,2022-05-20,10,27,17,17
293,2022-06-06,2022-06-06,20525,724158,2022-05-22,2022-05-22,Boston,2022-04-10,12806567,A78,Erie,HD8,4241.1024,2022-06-23,15,32,17,17
294,2022-05-04,2022-05-10,126454,311666,2022-04-27,2022-04-27,Boston,2022-04-11,12807164,A78,Erie,HD8,4716.4402,2022-05-29,13,32,19,19
295,2022-05-06,2022-05-09,126454,311666,2022-04-26,2022-04-26,Boston,2022-04-11,12807181,A78,Erie,HD8,4725.1888,2022-05-28,13,32,19,19
296,2022-05-07,2022-05-10,126454,311666,2022-04-27,2022-04-27,Boston,2022-04-11,12807808,A78,Erie,HD8,4188.6111,2022-05-25,13,28,15,15
297,2022-05-07,2022-05-10,126454,311666,2022-04-27,2022-04-27,Boston,2022-04-11,12807186,A78,Erie,HD8,4177.9184000000005,2022-05-27,13,30,17,17
298,2022-05-05,2022-05-14,126454,311666,2022-05-01,2022-05-01,Boston,2022-04-11,12807171,A78,Erie,HD8,4197.359600000001,2022-06-02,13,32,19,19
299,2022-05-08,2022-05-14,126454,311666,2022-05-01,2022-05-01,Boston,2022-04-11,12807190,A78,Erie,HD8,4129.3153,2022-06-03,13,33,20,20
300,2022-05-08,2022-05-14,126454,311666,2022-05-01,2022-05-01,Boston,2022-04-11,12807809,A78,Erie,HD8,4292.6216,2022-06-04,13,34,21,21
301,2022-05-05,2022-05-16,126454,311666,2022-05-03,2022-05-03,Boston,2022-04-11,12807160,A78,Erie,HD8,4711.5799,2022-06-06,13,34,21,21
302,2022-05-06,2022-05-14,126454,311666,2022-05-01,2022-05-01,Boston,2022-04-11,12807178,A78,Erie,HD8,4559.9384,2022-06-04,13,34,21,21
303,2022-05-11,2022-05-11,24820,717159,2022-05-01,2022-05-01,Boston,2022-04-15,12811646,A78,Erie,HD8,4292.6216,2022-06-01,10,31,21,21
304,2022-05-09,2022-05-09,126454,311666,2022-04-26,2022-04-26,Boston,2022-04-15,12811150,A78,Erie,HD8,4321.7834,2022-05-27,13,31,18,18
305,2022-05-09,2022-05-09,126454,311666,2022-04-26,2022-04-26,Boston,2022-04-15,12811222,A78,Erie,HD8,4192.4993,2022-05-26,13,30,17,17
306,2022-05-10,2022-05-14,126454,311666,2022-05-01,2022-05-01,Boston,2022-04-16,12812969,A78,Erie,HD8,4195.4155,2022-06-02,13,32,19,19
307,2022-04-28,2022-05-03,45325,347961,2022-04-19,2022-04-19,Boston,2022-04-17,12814898,A78,Erie,HD8,4260.5436,2022-05-24,14,35,21,21
308,2022-05-01,2022-05-08,24820,380710,2022-04-23,2022-04-23,Boston,2022-04-17,12813958,A78,Erie,HD8,4288.7334,2022-05-27,15,34,19,19
309,2022-05-15,2022-05-15,24820,380710,2022-04-30,2022-04-30,Boston,2022-04-17,12813961,A78,Erie,HD8,4197.359600000001,2022-06-01,15,32,17,17
310,2022-05-15,2022-05-15,24820,380710,2022-04-30,2022-04-30,Boston,2022-04-17,12813959,A78,Erie,HD8,4193.4714,2022-06-05,15,36,21,21
311,2022-07-03,2022-07-03,24820,380710,2022-06-18,2022-06-18,Boston,2022-04-17,12813962,A78,Erie,HD8,4250.823,2022-07-20,15,32,17,17
312,2022-05-06,2022-05-06,45325,673017,2022-04-23,2022-04-23,Boston,2022-04-19,12817184,A78,Erie,HD8,4274.1524,2022-05-23,13,30,17,17
313,2022-05-11,2022-05-14,126454,311666,2022-05-01,2022-05-01,Boston,2022-04-22,12819202,A78,Erie,HD8,4307.2025,2022-06-02,13,32,19,19
314,2022-05-02,2022-05-03,24764,18343,2022-04-25,2022-04-25,Boston,2022-04-23,12820914,A78,Erie,HD8,4757.2668,2022-05-20,8,25,17,17
315,2022-06-14,2022-06-14,7645,34215,2022-05-28,2022-05-28,Boston,2022-04-23,12821658,A78,Erie,HD8,4204.164000000001,2022-07-04,17,37,20,20
316,2022-05-08,2022-05-07,238405,264278,2022-04-26,2022-04-26,Boston,2022-04-24,12823074,A78,Erie,HD8,4218.745,2022-05-24,11,28,17,17
317,2022-06-14,2022-06-14,7645,242825,2022-06-01,2022-06-01,Boston,2022-04-24,12823759,A78,Erie,HD8,4286.7892,2022-07-04,13,33,20,20
318,2022-05-10,2022-05-10,238405,264278,2022-04-29,2022-04-29,Boston,2022-04-25,12824821,A78,Erie,HD8,4507.4471,2022-05-27,11,28,17,17
319,2022-05-14,2022-05-14,6284,279855,2022-04-30,2022-04-30,Boston,2022-04-25,12824610,A78,Erie,HD8,4724.2167,2022-06-02,14,33,19,19
320,2022-05-17,2022-05-17,6284,279855,2022-05-03,2022-05-03,Boston,2022-04-25,12824611,A78,Erie,HD8,4750.4624,2022-06-06,14,34,20,20
321,2022-06-07,2022-06-07,6284,279855,2022-05-24,2022-05-24,Boston,2022-04-25,12824614,A78,Erie,HD8,4285.8172,2022-06-26,14,33,19,19
322,2022-04-28,2022-05-10,12562,895034,2022-04-30,2022-04-30,Boston,2022-04-25,12825612,A78,Erie,HD8,4278.0407000000005,2022-05-27,10,27,17,17
323,2022-05-08,2022-05-13,7645,707541,2022-05-04,2022-04-29,Boston,2022-04-25,12825632,A78,Erie,HD8,4225.5494,2022-06-01,9,33,24,19
324,2022-05-27,2022-05-29,23578,119597,2022-05-18,2022-05-20,Boston,2022-04-25,12824017,A78,Erie,HD8,4265.4039,2022-06-14,11,25,14,16
325,2022-05-23,2022-05-29,23578,119597,2022-05-18,2022-05-20,Boston,2022-04-25,12824018,A78,Erie,HD8,4188.6111,2022-06-16,11,27,16,18
326,2022-05-10,2022-05-10,45325,711842,2022-04-30,2022-04-30,Boston,2022-04-26,12826435,A78,Erie,HD8,4273.1804,2022-05-26,10,26,16,16
327,2022-05-10,2022-05-17,45325,891396,2022-04-30,2022-04-30,Boston,2022-04-26,12827007,A78,Erie,HD8,4165.2816,2022-06-03,17,34,17,17
328,2022-04-28,2022-05-06,45325,946697,2022-04-30,2022-04-30,Boston,2022-04-26,12827013,A78,Erie,HD8,4697.9711,2022-05-27,6,27,21,21
