ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
5866,1974,Graduation,Together,48186,1,39,3,4,1,4,7
10521,1977,Graduation,Married,54809,1,0,4,2,1,5,4
7393,1978,Graduation,Together,41580,1,15,3,2,1,3,5
7849,1970,PhD,Married,80336,0,12,1,2,9,13,1
332,1957,Graduation,Married,47743,0,56,3,4,1,6,6
9847,1955,2n Cycle,Married,62972,0,39,2,7,4,3,6
531,1954,PhD,Divorced,57333,0,55,11,8,5,9,6
9576,1982,PhD,Together,32313,1,60,3,4,0,4,9
6906,1953,Master,Widow,84953,0,73,1,3,10,4,2
7419,1968,Master,Divorced,27071,1,90,2,2,0,3,6
3170,1957,Master,Together,68148,0,86,1,4,4,6,2
8527,1965,Master,Together,65735,1,37,5,6,2,6,7
7872,1975,PhD,Married,86836,0,7,1,6,10,6,5
10595,1990,Graduation,Married,30093,0,19,1,2,0,3,7
4609,1966,PhD,Married,57705,0,14,3,8,1,6,6
5010,1988,Graduation,Single,25008,1,72,2,1,0,3,8
4427,1995,2n Cycle,Single,83257,0,56,1,5,10,12,6
11148,1975,Graduation,Together,22280,1,85,1,1,0,2,8
1168,1978,PhD,Married,72159,0,62,1,4,6,10,2
9595,1961,Graduation,Together,64260,0,1,1,4,5,4,3
10163,1984,PhD,Single,82733,0,28,1,8,4,7,4
2886,1971,Master,Divorced,74290,0,70,4,10,8,10,6
6710,1951,Master,Single,58217,2,84,1,2,0,4,6
5316,1976,Master,Together,21024,0,89,1,2,0,4,7
9029,1972,PhD,Married,70116,0,73,1,2,8,12,1
521,1985,Graduation,Together,54006,1,42,2,8,1,7,7
1459,1966,PhD,Married,69063,0,16,1,5,3,5,3
10241,1975,2n Cycle,Divorced,11448,0,16,1,1,0,2,6
1630,1979,Graduation,Single,61825,0,56,1,4,2,8,4
3254,1971,Graduation,Married,70886,1,65,1,5,4,4,2
9064,1982,Graduation,Married,69109,0,10,1,6,6,7,4
3678,1973,Graduation,Widow,60208,1,13,11,8,3,7,7
4227,1968,Master,Together,32889,1,78,3,2,1,3,5
9467,1984,Graduation,Single,34738,1,51,1,1,0,3,6
8486,1971,Master,Together,30538,1,27,4,9,0,4,10
2186,1977,2n Cycle,Together,82326,0,30,1,5,10,6,2
3286,1967,PhD,Divorced,26642,1,71,2,2,0,3,6
8602,1964,Graduation,Divorced,69932,0,97,2,7,6,11,4
3722,1972,Graduation,Single,44503,1,83,2,2,0,3,6
6715,1948,PhD,Single,60200,0,3,6,6,2,11,6
4796,1952,Graduation,Divorced,49638,0,71,1,1,0,3,2
9612,1987,2n Cycle,Single,23830,0,3,1,1,0,3,7
3766,1959,Master,Widow,33051,0,15,3,9,1,8,9
1399,1958,Graduation,Married,72905,0,52,1,3,7,9,1
1570,1951,PhD,Together,69702,0,8,2,7,7,10,4
3426,1975,Graduation,Divorced,70300,1,89,3,5,5,13,8
3074,1984,PhD,Married,70643,0,66,1,5,8,4,6
8341,1969,PhD,Married,30396,1,22,2,1,1,2,7
5180,1968,PhD,Divorced,50616,0,56,2,4,0,4,7
6461,1969,Master,Single,62772,0,74,1,5,6,11,2
7679,1985,PhD,Single,30298,0,48,1,1,1,3,3
10702,1984,Graduation,Single,52413,1,67,2,7,1,7,7
7505,1957,PhD,Married,44155,1,24,1,1,1,2,4
5113,1971,PhD,Divorced,86979,0,67,1,5,5,5,2
10858,1975,Graduation,Together,76532,1,38,4,9,5,7,5
2961,1982,Graduation,Married,42081,1,86,2,6,3,4,6
2747,1988,PhD,Married,67546,0,90,1,4,10,5,3
3010,1989,Master,Together,88420,0,87,1,4,7,8,1
5790,1985,Graduation,Married,31158,1,62,2,2,0,3,8
6892,1968,Graduation,Divorced,61671,0,23,8,10,4,6,8
1743,1974,Graduation,Single,69719,0,99,1,2,3,5,1
3578,1949,Graduation,Divorced,49160,0,29,2,3,1,6,6
8462,1978,Basic,Together,24882,1,52,1,1,1,2,6
5558,1954,PhD,Single,90933,0,90,1,4,6,4,1
8780,1950,PhD,Together,59292,0,71,2,3,5,8,3
10789,1964,PhD,Married,45759,1,13,2,2,0,3,7
10779,1983,Graduation,Single,22148,0,16,1,1,0,3,7
5896,1987,Master,Married,73395,0,94,1,4,4,6,2
2337,1971,Graduation,Divorced,29819,1,77,3,3,0,3,6
10951,1968,Graduation,Married,45688,0,20,2,3,1,8,4
544,1954,Graduation,Married,62820,0,51,1,3,4,6,1
17,1971,PhD,Married,60491,0,81,4,6,11,7,5
10680,1986,Graduation,Together,33235,1,71,1,3,0,3,7
3265,1959,Graduation,Married,35701,0,36,1,1,0,3,6
5623,1980,Master,Married,31535,1,95,1,1,1,2,7
5832,1960,2n Cycle,Together,92556,0,32,0,3,5,13,0
5544,1970,Graduation,Single,67384,0,32,2,7,8,5,5
6417,1971,Master,Together,80573,0,85,1,4,6,13,2
5831,1967,Graduation,Married,77870,0,93,3,5,5,5,8
7101,1963,PhD,Widow,52278,0,24,6,10,5,10,8
10176,1968,Graduation,Single,57107,0,44,7,4,4,8,8
2326,1990,Graduation,Married,18929,0,15,1,1,0,4,6
4385,1981,PhD,Single,36038,1,82,2,3,0,3,6
2929,1976,Graduation,Single,20180,0,27,1,2,1,4,7
10686,1965,PhD,Together,34230,1,72,1,1,0,2,7
2546,1977,2n Cycle,Single,31878,0,7,1,1,0,4,3
3283,1972,2n Cycle,Married,70932,0,57,2,6,2,12,3
3138,1956,Graduation,Single,91249,0,84,0,7,9,6,4
4994,1943,Master,Single,77598,0,53,1,7,5,13,3
7966,1959,Graduation,Single,80982,1,48,3,11,5,11,5
3112,1977,Master,Married,22701,1,2,1,1,0,3,5
10872,1969,PhD,Married,55212,0,65,3,4,2,11,8
2181,1970,Graduation,Married,70617,0,45,1,3,3,7,2
1867,1957,Graduation,Single,64849,0,42,1,9,3,6,5
1518,1965,Master,Married,62694,1,29,5,9,3,7,7
5734,1974,PhD,Married,61917,1,83,1,2,0,4,5
2878,1947,PhD,Married,67472,0,93,2,4,2,7,3
1458,1982,Master,Married,21059,1,40,3,3,0,3,6
7007,1968,Master,Married,29543,2,47,2,3,1,2,7
6200,1951,Graduation,Married,75903,0,50,2,6,6,9,3
1403,1975,2n Cycle,Together,34984,1,40,2,1,0,3,7
4827,1956,PhD,Single,54998,0,3,5,4,2,9,4
6250,1949,PhD,Widow,54356,0,62,3,11,2,8,8
9291,1959,Master,Married,34242,0,25,1,0,0,3,5
2478,1973,Graduation,Married,25410,1,48,1,1,0,4,4
1139,1984,PhD,Married,73356,0,56,1,5,11,5,2
5138,1950,Graduation,Together,28320,0,68,1,1,0,3,8
5393,1977,Graduation,Single,23763,1,64,1,1,0,3,7
10413,1984,Graduation,Married,72570,0,67,1,4,6,12,1
5015,1976,Master,Married,34529,1,94,2,2,2,3,7
10868,1951,Graduation,Widow,70792,0,82,2,3,4,10,3
10676,1982,Graduation,Married,63211,0,3,2,3,8,7,2
2495,1974,Master,Married,83891,0,24,1,4,7,10,1
7842,1968,Graduation,Single,36065,1,54,3,3,0,3,8
9955,1954,Graduation,Together,39898,0,20,2,3,0,4,7
6663,1940,PhD,Single,51141,0,96,1,3,1,4,5
2162,1976,Graduation,Married,56939,0,19,2,3,3,10,3
3434,1951,Graduation,Single,80872,0,60,1,4,4,10,1
7919,1976,PhD,Together,72335,0,2,1,10,4,8,8
5626,1964,PhD,Single,61798,0,13,1,4,2,9,4
6428,1950,PhD,Widow,76842,0,37,1,1,8,7,0
8514,1976,Graduation,Together,29478,1,59,1,1,0,3,6
10448,1956,Graduation,Single,46998,0,55,5,5,3,5,7
2109,1990,Graduation,Single,96843,0,60,1,6,11,10,2
7530,1950,PhD,Widow,56551,1,48,3,2,1,4,4
8925,1965,Master,Married,70053,0,38,3,8,5,10,5
3009,1962,PhD,Widow,71670,0,8,1,5,3,6,6
6355,1978,Graduation,Married,44359,1,19,3,2,0,4,3
3517,1952,Graduation,Single,40887,1,32,3,3,1,3,9
1158,1966,Graduation,Divorced,48877,0,27,1,3,0,4,7
6203,1947,Graduation,Together,74485,0,58,1,6,7,12,3
7165,1972,Graduation,Together,64474,0,59,2,8,2,10,5
3595,1963,Graduation,Together,77226,0,29,2,6,8,12,3
8537,1949,Graduation,Widow,72643,0,60,1,3,10,7,2
4331,1978,Master,Together,85738,0,41,1,3,6,11,1
6281,1966,Graduation,Divorced,55686,0,27,2,6,3,5,4
4338,1983,Graduation,Single,39062,1,28,1,1,0,3,4
2452,1971,Graduation,Together,34600,1,8,5,5,2,5,8
9507,1975,Graduation,Married,40794,0,18,2,6,3,5,7
8360,1971,2n Cycle,Married,54690,1,76,3,3,1,5,3
5117,1963,2n Cycle,Married,32632,0,32,2,4,4,8,5
4867,1968,PhD,Single,38236,1,2,4,3,0,4,7
9289,1979,Graduation,Married,36781,1,16,1,2,1,2,8
10913,1984,Master,Single,31385,1,56,1,1,0,2,8
3032,1984,Graduation,Married,24570,1,97,3,4,0,4,9
8524,1974,PhD,Divorced,25509,1,15,3,3,0,3,9
3334,1951,Graduation,Married,94642,0,35,0,5,7,9,1
4470,1962,Master,Married,58646,0,3,1,2,1,4,4
1406,1975,Graduation,Single,53201,1,49,8,6,3,5,7
8619,1957,Graduation,Together,21994,0,4,1,0,0,3,5
10821,1978,Graduation,Married,57113,1,45,6,4,1,5,7
4552,1991,Graduation,Married,51373,0,37,1,3,5,3,4
898,1986,Graduation,Married,23477,1,39,3,3,0,4,8
9797,1956,Graduation,Married,58116,0,38,2,3,3,8,2
10949,1963,PhD,Divorced,72968,0,8,1,5,5,8,3
8212,1971,Master,Married,39791,0,89,2,3,1,4,7
6248,1947,Master,Single,91712,0,47,0,9,7,11,3
10164,1958,Graduation,Single,94472,0,75,1,5,5,5,5
4547,1960,Graduation,Together,13672,1,86,2,1,0,3,8
6815,1980,2n Cycle,Married,96547,0,4,0,7,6,8,2
4122,1975,Graduation,Married,79205,0,73,1,6,5,4,4
10841,1975,PhD,Together,56559,0,46,3,4,3,8,4
5370,1973,PhD,Married,32644,1,38,4,7,1,6,8
176,1980,2n Cycle,Single,67506,0,73,1,4,1,6,3
4860,1970,Graduation,Single,24206,1,66,1,1,0,3,6
10757,1967,PhD,Divorced,28420,1,36,1,1,0,2,6
4023,1970,Graduation,Married,22979,1,29,3,3,2,2,8
6679,1966,Graduation,Single,33279,0,29,1,0,0,3,3
9923,1972,Master,Single,46423,1,6,3,2,0,4,7
7181,1977,Graduation,Married,30368,0,97,2,2,0,3,8
3599,1970,Graduation,Married,63684,0,61,3,8,4,8,5
405,1964,Graduation,Divorced,41638,0,68,4,5,5,3,8
6870,1959,PhD,Divorced,68805,0,73,1,3,1,7,2
832,1966,PhD,Together,65814,0,90,3,8,2,10,5
2002,1958,Graduation,Divorced,71964,0,81,1,5,6,5,3
3657,1986,Graduation,Single,39146,1,1,3,4,0,4,8
500,1977,Graduation,Together,96876,0,79,1,7,7,9,2
1951,1981,Basic,Married,34445,0,92,6,11,2,8,9
3262,1958,Graduation,Single,68281,0,31,1,2,9,13,5
4102,1975,2n Cycle,Married,37284,1,46,1,0,0,3,6
7042,1983,Graduation,Married,36790,0,14,1,2,1,2,9
10598,1967,Graduation,Together,27943,1,89,3,2,0,3,8
255,1951,Graduation,Divorced,22263,1,31,2,1,0,3,6
2375,1972,Graduation,Together,30261,1,75,1,0,0,3,8
9829,1978,Graduation,Together,28587,1,42,3,2,0,4,6
6214,1982,Master,Married,43815,1,53,1,2,0,3,6
4954,1956,Graduation,Married,48195,1,53,6,4,2,5,6
7861,1952,Master,Married,77027,0,23,2,8,3,6,4
4837,1965,PhD,Married,71322,0,57,2,8,5,13,4
9423,1979,Master,Married,32765,1,49,2,2,0,4,5
4198,1965,Graduation,Together,29672,1,6,1,0,0,3,6
153,1953,Graduation,Divorced,23272,0,29,1,1,0,3,4
9323,1949,Master,Together,49912,0,5,4,10,5,7,8
10001,1985,2n Cycle,Together,7500,1,98,4,2,1,3,9
3945,1947,PhD,Widow,68117,0,80,2,11,8,4,6
3799,1955,Graduation,Married,67225,0,4,3,7,2,11,5
8625,1976,Graduation,Married,17649,1,70,3,3,0,3,8
3491,1975,Graduation,Together,55914,0,32,4,11,6,8,7
983,1984,Graduation,Married,40059,1,82,1,6,2,3,8
9119,1950,Graduation,Together,60905,0,27,2,3,3,7,2
4786,1977,Graduation,Married,75330,1,94,4,10,3,12,6
5872,1951,Graduation,Single,60689,0,23,4,4,4,10,3
6568,1984,Graduation,Married,38680,1,97,1,2,0,3,7
5628,1982,Graduation,Together,61416,0,25,1,10,3,10,6
5631,1991,Graduation,Single,49767,0,92,1,5,4,8,4
4974,1970,Graduation,Single,83273,1,98,10,4,6,9,7
8416,1981,Graduation,Married,29009,1,19,2,2,0,3,6
5454,1979,Master,Married,45057,1,80,1,2,0,3,5
4095,1971,Graduation,Married,37150,1,80,8,4,3,6,7
5474,1970,Graduation,Single,43020,1,79,3,4,1,4,6
4268,1959,Graduation,Married,53154,0,50,1,3,1,4,4
10701,1973,Graduation,Married,65308,0,60,1,7,8,12,4
3507,1970,Graduation,Single,76467,1,44,2,2,5,5,6
2079,1947,2n Cycle,Married,81044,0,0,1,5,6,10,1
626,1951,Graduation,Married,32871,1,28,1,1,0,3,4
4426,1975,Graduation,Single,55801,1,35,6,7,2,6,7
2591,1959,Graduation,Widow,76320,0,49,2,6,3,4,2
10509,1955,Master,Single,36927,1,46,2,3,0,3,8
6382,1953,Graduation,Together,48794,1,97,1,1,0,3,4
6673,1965,Graduation,Single,23478,0,51,1,3,0,3,8
7441,1973,Graduation,Divorced,71128,1,80,3,2,10,12,7
1071,1976,PhD,Divorced,70179,0,10,3,7,3,13,5
10061,1950,Graduation,Married,59462,0,29,2,9,2,12,7
8775,1969,Graduation,Together,38361,1,74,3,3,1,3,7
2345,1982,PhD,Together,70038,0,54,1,4,4,8,2
322,1978,Graduation,Together,42554,1,93,2,2,0,3,4
10897,1974,Graduation,Married,67445,0,63,5,9,6,12,6
123,1951,Graduation,Widow,67046,0,92,2,4,5,4,2
6103,1948,Graduation,Married,42192,0,40,1,2,1,3,4
7899,1952,PhD,Married,77610,0,70,2,4,7,4,7
10500,1984,Graduation,Married,31761,1,96,2,3,0,4,5
1655,1979,Graduation,Together,34350,1,81,1,1,0,3,7
2406,1949,Graduation,Together,54591,0,63,3,6,2,8,5
2712,1956,Graduation,Married,71866,0,85,1,6,3,10,3
5517,1969,Graduation,Married,25293,1,51,1,1,1,2,8
10643,1987,PhD,Single,42000,0,23,2,5,2,11,5
2254,1983,Graduation,Married,69520,0,95,1,9,6,5,5
10281,1970,Graduation,Divorced,64713,1,11,2,5,5,7,4
6958,1977,Master,Married,27889,1,42,1,1,1,2,6
954,1960,Basic,Widow,22123,0,77,1,2,1,3,5
4643,1973,Graduation,Married,27803,1,40,2,3,0,4,8
6497,1960,Graduation,Married,51651,0,32,4,6,2,5,8
5396,1988,Graduation,Married,68487,0,48,1,9,7,13,4
1052,1969,Graduation,Married,56796,0,24,3,8,9,7,7
2802,1992,2n Cycle,Married,87000,0,61,1,4,6,7,2
6343,1959,Graduation,Married,79823,0,6,1,6,9,7,2
6507,1980,Graduation,Single,30828,1,16,2,1,1,4,3
7901,1971,Master,Married,34109,0,39,1,0,0,3,4
4865,1974,Master,Divorced,53367,1,2,7,5,1,8,7
2686,1969,Basic,Together,22390,0,49,1,1,0,2,7
3107,1976,Graduation,Together,71322,0,31,1,4,1,7,2
7734,1993,Graduation,Absurd,79244,0,58,1,4,10,7,1
1146,1949,Master,Together,49912,0,5,4,10,5,7,8
11031,1950,PhD,Married,48699,1,90,1,1,0,3,5
7428,1975,Graduation,Together,80144,0,47,1,3,7,8,1
975,1956,Graduation,Single,54252,1,25,5,4,1,5,6
1103,1976,Master,Married,81929,1,60,2,4,4,10,6
3422,1975,Graduation,Married,76068,0,67,1,2,3,4,6
1055,1976,Master,Married,53204,1,40,1,1,0,3,4
6544,1949,PhD,Together,67911,0,63,3,6,7,11,3
1241,1984,2n Cycle,Married,14796,1,1,2,1,0,3,9
2909,1974,PhD,Married,78128,0,89,2,8,4,6,3
5802,1972,Basic,Married,14188,0,40,1,2,0,4,6
1407,1986,Basic,Married,20425,1,5,2,2,0,3,7
6183,1962,Master,Married,58646,0,3,1,2,1,4,4
340,1970,Graduation,Divorced,72967,0,1,2,7,2,8,5
5991,1949,Master,Married,48150,0,24,3,5,1,4,7
3104,1961,Graduation,Single,82332,0,89,1,5,3,12,2
9729,1955,Graduation,Widow,58275,1,48,6,8,2,7,7
1008,1981,PhD,Together,44953,0,31,1,7,3,13,6
11091,1953,Graduation,Together,34587,1,68,2,1,0,3,4
3969,1974,Master,Together,43018,0,46,1,2,2,2,5
1916,1954,Master,Married,45736,0,92,5,7,1,6,7
9907,1969,Master,Together,66476,0,80,2,6,8,10,4
87,1981,2n Cycle,Married,27733,1,16,2,2,0,3,7
8659,1952,PhD,Together,69805,0,50,2,6,8,11,2
6262,1962,Master,Single,72217,0,93,1,3,10,8,2
6147,1971,Graduation,Divorced,25818,1,51,1,0,1,2,7
8832,1976,Master,Together,37509,1,24,2,3,0,4,7
10067,1976,2n Cycle,Together,25176,1,79,1,1,0,2,7
7532,1980,Graduation,Married,43586,0,26,3,3,0,4,8
4915,1956,2n Cycle,Married,53230,0,86,4,5,2,12,5
2115,1957,Graduation,Together,50116,1,68,2,1,0,4,5
2088,1972,Graduation,Together,84906,0,98,1,5,6,12,2
2493,1966,Graduation,Married,61286,0,34,2,7,1,8,5
6292,1986,PhD,Married,82333,0,60,1,4,3,10,2
1631,1965,PhD,Together,65220,0,3,4,8,4,7,6
10104,1974,Graduation,Together,33590,2,65,1,1,0,2,7
3006,1976,Graduation,Divorced,30992,1,83,1,1,0,3,7
3919,1976,Master,Single,72309,0,64,1,5,6,8,3
11181,1949,PhD,Married,156924,0,85,0,0,0,0,0
642,1980,Basic,Married,16005,1,69,3,2,1,2,8
4369,1957,Master,Absurd,65487,0,48,3,3,5,6,2
10127,1965,Graduation,Married,58692,0,21,1,8,2,4,7
271,1969,Graduation,Widow,40590,1,30,5,3,4,3,6
4973,1970,Graduation,Single,20587,1,39,1,1,1,2,7
2948,1954,Master,Divorced,62637,0,76,1,2,2,5,2
2715,1966,Master,Divorced,29435,1,11,4,3,2,2,9
10432,1974,Graduation,Divorced,19346,1,26,1,1,0,3,8
9216,1971,Graduation,Married,35788,1,34,2,2,0,3,6
7124,1968,Graduation,Divorced,36997,1,72,5,2,1,4,5
9727,1957,Graduation,Married,23539,0,13,1,2,0,4,6
5136,1973,Graduation,Single,65333,0,58,7,9,4,8,6
9790,1957,Graduation,Single,78499,0,12,1,11,3,4,4
1818,1971,PhD,Together,29732,1,23,1,2,0,2,9
1100,1960,Master,Together,41275,1,33,4,3,1,3,5
7873,1973,PhD,Together,63516,1,30,4,4,1,7,5
10609,1962,PhD,Married,42769,0,15,2,1,1,4,4
6950,1958,Master,Married,49572,1,25,2,2,0,3,7
7233,1972,Graduation,Married,69209,0,4,2,5,3,6,4
9481,1976,Graduation,Married,17148,1,80,4,3,1,3,8
7699,1969,Graduation,Widow,40590,1,30,5,3,4,3,6
2711,1976,Master,Together,30560,1,6,1,1,0,3,7
8933,1983,2n Cycle,Married,32146,1,16,2,2,0,4,6
8726,1964,2n Cycle,Divorced,41713,1,57,5,3,1,4,6
1515,1975,Master,Together,34176,0,9,1,1,0,3,3
5186,1955,PhD,Married,58482,0,59,2,7,4,9,6
10157,1965,Graduation,Single,59686,0,78,1,4,1,6,4
5667,1964,PhD,Married,60896,0,90,3,9,10,4,6
902,1980,Graduation,Together,62994,1,74,1,6,2,4,6
977,1957,Graduation,Together,47320,0,10,6,5,1,8,6
7313,1949,2n Cycle,Widow,74859,0,63,1,6,5,11,3
7600,1992,Basic,Single,15253,1,13,2,1,0,3,7
9706,1974,PhD,Single,31560,1,98,2,2,1,3,8
2429,1954,Graduation,Divorced,72071,0,4,3,5,4,8,2
3520,1990,Master,Single,91172,0,94,0,4,3,7,3
10394,1984,Graduation,Married,90000,0,91,1,4,8,5,1
4548,1981,Graduation,Single,41967,1,66,1,1,0,3,4
9362,1965,Graduation,Single,69263,0,14,1,9,1,7,6
3968,1970,2n Cycle,Divorced,65706,0,77,1,11,3,12,7
4084,1975,Graduation,Together,60934,0,41,2,6,4,11,4
6721,1951,Graduation,Married,71965,0,21,3,6,3,5,3
2829,1955,Graduation,Married,65210,0,25,2,9,3,8,6
1772,1975,PhD,Married,79174,0,2,1,5,6,7,2
1544,1967,Master,Divorced,81380,0,51,1,4,2,10,2
492,1973,PhD,YOLO,48432,0,3,5,7,1,6,8
4377,1971,Graduation,Married,52914,0,32,2,7,3,3,7
4541,1955,Graduation,Together,38946,0,84,2,3,1,6,5
1321,1974,Graduation,Married,26067,1,49,3,3,0,3,8
8858,1972,PhD,Married,44325,0,69,4,8,2,7,8
3266,1964,Graduation,Married,42523,0,96,1,1,1,4,2
11187,1978,Basic,Single,26487,1,23,3,2,1,3,5
8207,1957,2n Cycle,Married,53233,0,18,1,1,0,3,4
9723,1960,Graduation,Married,67716,0,8,4,7,4,13,5
2666,1972,Master,Married,76234,0,21,1,8,3,11,3
5721,1956,PhD,Married,84117,0,60,1,7,10,6,2
10652,1957,Master,Together,65487,0,48,3,3,5,6,2
1646,1972,Basic,Married,25224,1,36,2,1,1,3,3
4418,1983,Master,Single,89616,0,36,1,7,5,12,2
2656,1971,Graduation,Divorced,40851,1,63,1,1,1,2,7
7990,1947,Graduation,Married,27469,0,2,1,0,0,3,6
8722,1957,2n Cycle,Married,82347,0,38,1,7,7,10,3
7118,1957,Graduation,Married,73803,0,61,2,9,5,6,6
2980,1952,Master,Single,8820,1,52,4,3,0,3,8
1839,1974,Graduation,Single,43322,0,25,1,3,0,4,7
10722,1973,Graduation,Together,55593,0,63,2,6,6,3,6
2632,1954,Graduation,Married,50501,1,10,7,5,4,4,6
9014,1975,Graduation,Married,37085,1,65,4,3,0,3,8
7620,1990,Basic,Single,16185,1,71,2,2,2,2,8
10968,1969,Graduation,Single,57731,0,0,4,8,8,6,6
11133,1973,PhD,YOLO,48432,0,3,5,7,1,6,8
2736,1978,Graduation,Married,73807,0,88,2,5,5,11,2
1876,1990,Graduation,Married,18929,0,15,1,1,0,4,6
5959,1968,Graduation,Single,35893,1,80,6,3,1,5,8
1092,1980,Graduation,Married,61014,0,17,4,9,3,4,7
4333,1954,Graduation,Together,32144,1,76,4,2,1,3,7
3850,1963,Basic,Together,14918,0,52,1,1,0,3,6
6168,1963,Graduation,Divorced,45146,1,28,2,1,1,2,4
607,1955,2n Cycle,Divorced,41769,0,31,6,8,1,7,8
10469,1981,Graduation,Together,88325,0,42,1,6,2,9,2
6983,1950,Master,Divorced,38054,1,24,2,2,0,3,7
3661,1995,2n Cycle,Single,80617,0,42,1,4,6,8,2
9303,1976,Graduation,Married,5305,0,12,0,1,0,0,13
692,1954,Graduation,Together,36807,1,88,1,1,0,2,6
736,1983,Graduation,Together,28427,1,67,2,2,0,3,8
9589,1948,PhD,Widow,82032,0,54,0,4,6,7,1
4838,1978,Graduation,Together,22775,1,40,1,1,0,2,8
9246,1985,Master,Together,40101,1,73,4,6,1,6,7
6261,1979,Graduation,Married,58025,0,81,3,3,2,10,4
7366,1982,Master,Single,75777,0,12,1,3,6,11,1
10659,1979,2n Cycle,Together,7500,1,7,4,3,2,2,7
1448,1963,Master,Married,33562,1,33,3,2,0,4,4
4286,1970,PhD,Single,57642,0,24,3,7,6,6,4
4749,1968,Graduation,Together,58554,1,55,6,8,2,6,7
4478,1979,Graduation,Married,63777,1,87,8,11,1,6,8
4201,1962,Graduation,Single,57967,0,39,5,4,2,8,5
10084,1972,Graduation,Married,24434,2,9,2,2,1,2,7
7004,1984,Graduation,Single,11012,1,82,3,3,1,2,9
9817,1970,Master,Single,44802,0,71,2,9,4,12,8
8080,1986,Graduation,Single,26816,0,50,1,0,0,3,4
8372,1974,Graduation,Married,34421,1,81,1,1,0,2,7
10870,1967,Graduation,Married,61223,0,46,2,9,3,4,5
4001,1946,PhD,Together,64014,2,56,7,8,2,5,7
7270,1981,Graduation,Divorced,56981,0,91,1,2,3,13,6
8235,1956,Master,Together,69245,0,8,2,6,5,10,3
9405,1954,PhD,Married,52869,1,40,3,3,1,4,7
