id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,open_acc,total_acc,total_pymnt,repay_fail
499178,640568,2800,2800,36 months,14.22,96,3 years,RENT,21168,10-Apr,Fully Paid,major_purchase,AR,19.9,12,15,3457.096307,0
1006371,1232787,5000,5000,36 months,6.03,152.18,5 years,RENT,1.00E+05,11-Nov,Fully Paid,debt_consolidation,CA,2.4,8,12,5478.387981,0
623262,798770,6000,6000,36 months,6.17,183,10+ years,MORTGAGE,81000,10-Nov,Fully Paid,other,TX,8.07,16,45,6588.019068,0
486012,619286,1200,1200,36 months,10.99,39.29,4 years,OWN,26000,10-Feb,Fully Paid,home_improvement,AL,10.71,8,17,1387.226374,0
657321,840647,6000,6000,36 months,5.42,180.96,10+ years,RENT,55000,11-Jan,Fully Paid,debt_consolidation,NJ,16.36,5,15,6514.848702,0
248817,248616,6000,6000,36 months,11.97,199.2,10+ years,RENT,58800,8-Feb,Charged Off,debt_consolidation,FL,6,4,6,4321.66,1
826896,1035808,9600,9600,60 months,10.99,208.68,7 years,MORTGAGE,92000,11-Aug,Fully Paid,car,MN,22.93,12,30,12269.54001,0
563412,725014,3000,3000,36 months,13.61,101.97,< 1 year,RENT,65004,10-Aug,Fully Paid,debt_consolidation,NY,3.71,8,17,3667.624744,0
877426,1092091,12000,12000,60 months,14.79,284.16,< 1 year,RENT,65000,11-Sep,Fully Paid,wedding,IL,24.74,11,24,16678.28407,0
831169,1040375,11000,11000,36 months,10.59,358,3 years,MORTGAGE,42000,11-Aug,Charged Off,small_business,MA,14.94,5,28,6447.71,1
775705,977978,9000,9000,36 months,10.99,294.61,5 years,RENT,51000,11-Jun,Fully Paid,debt_consolidation,WA,19.93,13,19,9670.975489,0
865425,1078687,2400,2400,36 months,10.59,78.11,< 1 year,OWN,19200,11-Aug,Fully Paid,major_purchase,CA,0.63,3,4,2421.66,0
807939,1014572,7200,7200,36 months,10.59,234.33,10+ years,MORTGAGE,43000,11-Jul,Fully Paid,wedding,TX,14.08,6,14,8407.784372,0
1037470,1267363,12800,12800,36 months,13.49,434.31,10+ years,OWN,80000,11-Nov,Fully Paid,credit_card,TX,18.43,6,16,15328.78261,0
579977,745616,7500,7500,60 months,11.12,163.52,5 years,MORTGAGE,57000,10-Sep,Charged Off,home_improvement,CT,4.65,4,12,1629.8,1
875270,1089782,8000,8000,36 months,6.99,246.99,10+ years,MORTGAGE,45000,11-Sep,Fully Paid,home_improvement,OH,4.32,8,24,8891.25,0
518452,670155,12000,12000,60 months,15.7,289.91,10+ years,MORTGAGE,50376,10-May,Fully Paid,debt_consolidation,CA,11.1,5,17,17394.36792,0
495075,634014,10000,10000,36 months,12.73,335.67,10+ years,MORTGAGE,120000,10-Mar,Fully Paid,debt_consolidation,NJ,17.4,8,20,10690.85058,0
257223,255230,4000,4000,36 months,10.08,129.22,6 years,RENT,32400,8-Feb,Fully Paid,home_improvement,PA,16.26,6,10,4372.208137,0
554746,714539,6000,6000,36 months,7.51,186.67,4 years,RENT,30000,10-Jul,Fully Paid,debt_consolidation,LA,6.12,12,14,6631.405443,0
785767,989109,15000,15000,60 months,18.79,387.38,2 years,MORTGAGE,98500,11-Jun,Fully Paid,debt_consolidation,MD,23.81,13,28,22860.91005,0
718070,912234,11200,11200,60 months,14.17,261.6,< 1 year,OWN,25800,11-Apr,Fully Paid,debt_consolidation,TX,17.77,10,19,15588.83001,0
672227,859340,12000,12000,36 months,11.11,393.5,10+ years,MORTGAGE,125000,11-Feb,Fully Paid,home_improvement,NY,12.49,11,37,14165.57522,0
361781,370540,8750,8750,36 months,12.72,293.65,7 years,MORTGAGE,86610,8-Nov,Fully Paid,credit_card,GA,20.12,22,49,10561.89849,0
722643,917498,6000,6000,36 months,5.79,181.97,10+ years,MORTGAGE,154000,11-Apr,Fully Paid,major_purchase,CA,1.68,9,45,6317.762481,0
597266,766650,25000,16425,60 months,13.23,375.66,1 year,RENT,68500,10-Oct,Fully Paid,major_purchase,NY,4.08,9,11,20867.15244,0
411477,463830,14400,14400,36 months,13.92,491.58,4 years,MORTGAGE,75000,10-Jan,Fully Paid,debt_consolidation,NH,16.24,11,30,17542.32209,0
157276,156879,12000,12000,36 months,14.38,412.35,2 years,MORTGAGE,1.00E+05,7-Dec,Does not meet the credit policy. Status:Fully Paid,small_business,NY,11.4,17,38,14862.2512,0
532491,688284,3600,3600,60 months,17.93,91.28,2 years,RENT,15000,10-Jun,Charged Off,debt_consolidation,CA,1.28,2,3,1145.72,1
734537,931067,15000,11525,60 months,17.14,287.3,10+ years,OWN,41676,11-May,Fully Paid,major_purchase,SC,1.3,2,10,17237.45717,0
638468,817853,8000,8000,60 months,14.46,188.06,6 years,RENT,49000,10-Dec,Fully Paid,debt_consolidation,WA,17.95,10,11,11300.78462,0
785619,988944,8000,8000,36 months,11.99,265.68,10+ years,MORTGAGE,82000,11-Jun,Fully Paid,debt_consolidation,FL,24.41,19,32,9564.319371,0
654769,820937,20000,20000,36 months,6.54,613.35,< 1 year,MORTGAGE,109000,11-Jan,Fully Paid,home_improvement,FL,8.19,11,33,21988.81651,0
969890,1191331,6000,6000,36 months,6.62,184.23,1 year,MORTGAGE,82531.8,11-Oct,Fully Paid,debt_consolidation,NH,20.02,14,58,6625.921658,0
876104,1090709,10000,10000,36 months,5.42,301.6,10+ years,MORTGAGE,150000,11-Sep,Fully Paid,major_purchase,NY,12.25,11,22,10857.54,0
541316,698742,25000,16225,60 months,17.56,408.14,3 years,MORTGAGE,65004,10-Jul,Fully Paid,debt_consolidation,MD,10.15,7,23,18429.26306,0
1055502,1287057,8000,8000,36 months,11.71,264.61,2 years,RENT,115000,11-Dec,Fully Paid,credit_card,CA,2.07,7,12,9525.87,0
504523,649672,5400,5400,36 months,7.88,168.92,5 years,MORTGAGE,78000,10-Apr,Fully Paid,debt_consolidation,MO,11.86,13,19,6057.928688,0
500432,642715,10000,10000,36 months,7.14,309.4,10+ years,MORTGAGE,47091,10-Apr,Fully Paid,debt_consolidation,OK,14.35,10,32,11087.49309,0
607535,779371,10000,10000,60 months,15.95,242.92,4 years,MORTGAGE,117000,10-Nov,Fully Paid,other,SC,5.61,8,21,13839.54642,0
675344,863101,12000,12000,36 months,5.79,363.93,10+ years,RENT,80000,11-Feb,Fully Paid,debt_consolidation,FL,4.18,8,30,12840.57775,0
582846,748986,3000,3000,36 months,11.86,99.45,3 years,RENT,35500,10-Sep,Fully Paid,other,CA,23.43,13,21,3545.778473,0
802810,1008502,10000,10000,36 months,7.49,311.02,10+ years,OWN,141000,11-Jul,Fully Paid,home_improvement,MA,4.06,5,9,11196.56943,0
707798,900184,2250,2250,36 months,5.42,67.86,n/a,RENT,52500,11-Mar,Fully Paid,debt_consolidation,CA,16.43,9,25,2442.289367,0
802685,1008362,8000,8000,36 months,10.59,260.36,4 years,MORTGAGE,50000,11-Jul,Fully Paid,other,RI,3.89,3,12,9076.174889,0
849728,1061465,18000,18000,36 months,10.59,585.81,8 years,RENT,80000,11-Aug,Fully Paid,debt_consolidation,NY,7.15,6,18,20070.3477,0
380963,408908,12000,12000,36 months,13.16,405.25,10+ years,MORTGAGE,78996,9-Feb,Fully Paid,other,TX,17.96,11,25,14434.33819,0
753907,953597,1000,1000,36 months,9.99,32.27,3 years,MORTGAGE,35138.4,11-May,Fully Paid,home_improvement,CO,15.03,7,26,1062.513596,0
601893,772292,25000,25000,36 months,16.32,882.89,10+ years,OWN,95000,10-Oct,Fully Paid,wedding,MA,21.66,7,19,31785.08509,0
575810,740578,8675,8675,60 months,16.32,212.44,< 1 year,MORTGAGE,40000,10-Sep,Fully Paid,credit_card,VT,12.96,3,28,11648.93431,0
657326,840658,12000,12000,36 months,17.88,433.11,2 years,MORTGAGE,57600,11-Feb,Charged Off,small_business,AZ,18.52,18,30,6055.42,1
510373,659008,6000,6000,36 months,7.88,187.69,4 years,RENT,90000,10-May,Fully Paid,debt_consolidation,PA,15.33,13,32,6756.926812,0
499906,641844,8000,8000,36 months,11.36,263.29,1 year,RENT,58000,10-Apr,Fully Paid,debt_consolidation,LA,13.1,3,10,9427.321395,0
553867,713581,12000,12000,36 months,7.88,375.38,10+ years,RENT,55500,10-Jul,Fully Paid,major_purchase,OH,0,5,15,12079.64,0
889851,1106396,1500,1500,36 months,6.03,45.66,10+ years,RENT,50400,11-Sep,Fully Paid,other,MD,12.33,15,30,1641.573026,0
612527,785418,16800,16800,60 months,15.57,404.72,10+ years,MORTGAGE,123531.24,10-Nov,Charged Off,debt_consolidation,MD,18.87,14,45,19021.84,1
580047,745700,22000,22000,36 months,21.64,836.1,2 years,RENT,125004,10-Sep,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,14.13,9,29,28463.394,0
884600,1100038,12000,12000,36 months,6.03,365.23,10+ years,MORTGAGE,99000,11-Sep,Fully Paid,house,OH,2.21,9,25,12232.87021,0
783437,986550,3500,3500,36 months,12.99,117.92,1 year,MORTGAGE,60000,11-Jun,Fully Paid,major_purchase,GA,10.04,4,11,4189.97413,0
972953,1195152,1875,1875,36 months,13.49,63.62,1 year,RENT,14400,11-Oct,Fully Paid,credit_card,NY,18.83,8,23,2301.766959,0
704433,896440,12000,12000,36 months,10.37,389.3,< 1 year,RENT,63000,11-Mar,Fully Paid,debt_consolidation,PA,9.66,9,25,14014.55407,0
495527,634732,15000,15000,36 months,13.11,506.18,8 years,MORTGAGE,233000,10-Apr,Does not meet the credit policy. Status:Fully Paid,home_improvement,CA,3.65,4,13,18223.36682,0
737767,935010,10750,10750,60 months,15.23,257.05,10+ years,RENT,36960,11-May,Fully Paid,car,CA,18.44,11,28,15041.85001,0
968370,1189329,1000,1000,36 months,13.49,33.94,< 1 year,RENT,18000,11-Sep,Charged Off,medical,AR,17.6,6,20,703.21,1
732470,928676,2000,2000,60 months,10.99,43.48,3 years,RENT,16000,11-May,Fully Paid,other,FL,23.18,6,8,2489.077078,0
475297,601555,10000,10000,36 months,8.94,317.72,10+ years,MORTGAGE,88000,10-Jan,Fully Paid,credit_card,NJ,15.35,9,29,11438.57285,0
762571,963103,12000,12000,36 months,8.49,378.76,9 years,MORTGAGE,97000,11-May,Fully Paid,debt_consolidation,NY,13.29,18,55,12753.65515,0
446805,546755,25000,25000,36 months,11.83,828.35,< 1 year,OWN,250000,9-Oct,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MD,15.7,19,42,29820.53596,0
469762,592745,24800,24800,36 months,12.53,829.97,8 years,MORTGAGE,87000,9-Dec,Fully Paid,debt_consolidation,PA,5.9,5,21,29879.78251,0
1033775,1263353,7200,7200,60 months,17.27,179.99,5 years,RENT,103000,11-Dec,Current,debt_consolidation,NY,10.53,11,21,9695.8,0
656243,839341,8000,8000,36 months,10.74,260.93,5 years,MORTGAGE,40000,11-Jan,Fully Paid,debt_consolidation,MA,13.02,9,24,9393.72053,0
882593,1097836,4500,4500,36 months,6.62,138.17,4 years,RENT,70000,11-Sep,Fully Paid,credit_card,NJ,24.36,12,24,4973.980001,0
869761,1083734,2200,2200,36 months,7.49,68.43,10+ years,MORTGAGE,45000,11-Sep,Charged Off,credit_card,CA,10.98,9,15,1119.38,1
786045,989405,10000,10000,36 months,10.59,325.45,2 years,MORTGAGE,63000,11-Jun,Fully Paid,credit_card,AL,14.7,10,20,11674.7247,0
846333,1057715,7500,7500,60 months,14.79,177.6,7 years,RENT,25000,11-Aug,Charged Off,credit_card,NV,14.69,11,20,7390.84,1
467564,588167,17000,17000,36 months,12.87,571.77,2 years,RENT,41400,9-Dec,Fully Paid,other,CA,18.03,4,15,20584.0758,0
537907,694778,18000,18000,60 months,11.49,395.78,5 years,RENT,43264,10-Jul,Fully Paid,debt_consolidation,CA,18.42,6,13,23737.05001,0
684273,873710,15000,15000,60 months,11.11,326.96,4 years,MORTGAGE,44300,11-Feb,Fully Paid,credit_card,MN,17.31,7,18,18683.68548,0
473875,599225,15000,15000,36 months,13.57,509.53,6 years,MORTGAGE,156000,10-Jan,Fully Paid,home_improvement,CA,8.88,6,14,18344.45243,0
806786,1013159,9500,9500,36 months,11.99,315.5,3 years,MORTGAGE,35004,11-Jul,Fully Paid,debt_consolidation,MN,11.28,9,16,10273.79695,0
762932,963499,18000,18000,60 months,12.99,409.47,3 years,MORTGAGE,60000,11-Jun,Charged Off,debt_consolidation,FL,19.66,9,23,20064.04,1
763314,963875,5500,5500,36 months,8.49,173.6,n/a,MORTGAGE,36780,11-May,Charged Off,car,CO,16.54,8,27,4894.82,1
291687,291684,9600,7200,36 months,11.03,235.83,4 years,MORTGAGE,62892,8-Apr,Fully Paid,debt_consolidation,TX,21.83,14,21,8489.472347,0
449737,552616,13050,13050,36 months,11.48,430.24,2 years,RENT,63000,9-Oct,Fully Paid,debt_consolidation,NJ,13.33,8,16,14736.89505,0
532725,688581,6000,6000,60 months,13.23,137.23,5 years,OWN,67000,10-Jun,Fully Paid,car,CA,18.56,18,33,7683.857185,0
853087,1065237,16000,16000,60 months,17.99,406.21,10+ years,RENT,75000,11-Aug,Fully Paid,debt_consolidation,IL,21.22,11,54,17625.37142,0
548346,706958,8400,8400,60 months,17.19,209.63,7 years,OWN,48000,10-Jul,Does not meet the credit policy. Status:Charged Off,major_purchase,PA,17.18,10,25,6078.54,1
679103,867541,17000,17000,60 months,17.14,423.78,10+ years,RENT,62000,11-Feb,Charged Off,debt_consolidation,NJ,14.63,14,26,11865.32,1
736684,933712,3400,3400,36 months,6.92,104.86,< 1 year,RENT,40000,11-Apr,Fully Paid,credit_card,NV,7.29,5,14,3695.49801,0
830014,1039153,4025,4025,36 months,7.49,125.19,10+ years,MORTGAGE,106000,11-Aug,Fully Paid,home_improvement,CA,15.44,7,13,4491.126766,0
1023438,1252259,30000,30000,36 months,9.91,966.75,7 years,MORTGAGE,110000,11-Nov,Fully Paid,debt_consolidation,LA,23.64,17,47,34685.45601,0
833595,1043264,4200,4200,36 months,7.49,130.63,1 year,OWN,21600,11-Aug,Fully Paid,debt_consolidation,CA,8.61,4,10,4699.913617,0
644100,824250,12000,12000,36 months,6.17,365.99,4 years,RENT,38001.6,11-Jan,Fully Paid,debt_consolidation,PA,14.05,9,21,13164.6757,0
409248,459852,4600,4600,36 months,15.68,161.01,10+ years,RENT,75000,9-May,Does not meet the credit policy. Status:Charged Off,other,IL,8,21,53,0,1
578726,744121,23500,23450,60 months,16.82,580.53,10+ years,MORTGAGE,112000,10-Sep,Fully Paid,debt_consolidation,MO,18.16,9,20,34824.98832,0
1064932,1298984,20000,20000,36 months,14.27,686.18,10+ years,MORTGAGE,70000,11-Dec,Fully Paid,credit_card,TX,6.21,6,14,24002.34106,0
377773,402168,15000,15000,36 months,12.84,504.27,6 years,MORTGAGE,70400,9-Feb,Fully Paid,educational,CT,11.42,17,38,15317.56759,0
565419,727450,12000,12000,60 months,15.58,289.15,2 years,RENT,55000,10-Sep,Fully Paid,major_purchase,FL,7.35,3,5,17348.59894,0
618229,792530,6000,6000,36 months,8.88,190.47,n/a,RENT,23000,10-Dec,Fully Paid,major_purchase,AZ,1.41,5,7,6602.229714,0
472894,597307,17400,17400,36 months,16.07,612.38,8 years,MORTGAGE,1.00E+05,10-Feb,Fully Paid,debt_consolidation,NJ,9.9,17,56,22047.58093,0
1066061,1300203,10000,10000,36 months,6.03,304.36,9 years,MORTGAGE,80000,11-Dec,Fully Paid,debt_consolidation,MA,12.99,7,17,10840.60453,0
654686,837242,20000,20000,36 months,12.68,670.81,7 years,RENT,62400,11-Jan,Fully Paid,debt_consolidation,HI,22,12,26,23957.17615,0
372839,392099,15000,15000,36 months,11.58,495.21,7 years,MORTGAGE,69000,9-Jan,Fully Paid,credit_card,MI,21.86,15,39,15145.29,0
450981,555251,19750,19750,36 months,11.14,647.87,6 years,RENT,30000,9-Oct,Fully Paid,debt_consolidation,IL,2,8,23,23062.81782,0
1009981,1236763,6000,6000,36 months,7.9,187.75,n/a,MORTGAGE,66000,11-Nov,Fully Paid,other,NC,21.24,24,54,6534.333585,0
758993,959207,11200,11200,60 months,16.89,277.69,3 years,MORTGAGE,69996,11-May,Fully Paid,home_improvement,NY,5.01,8,21,16510.62003,0
520556,672982,25000,25000,36 months,16.07,879.8,7 years,MORTGAGE,182004,10-May,Fully Paid,home_improvement,PA,14.03,11,33,31603.79834,0
461581,576954,5000,5000,36 months,8.59,158.06,9 years,MORTGAGE,59520,9-Nov,Fully Paid,vacation,MA,20.32,8,17,5689.928633,0
723035,917916,2500,2500,36 months,7.66,77.95,n/a,MORTGAGE,103000,11-Apr,Fully Paid,other,MI,20.96,4,35,2806.175171,0
860218,1072963,25000,25000,36 months,8.49,789.08,7 years,RENT,150000,11-Aug,Fully Paid,major_purchase,CA,6,6,30,25942.92123,0
1041216,1271243,14000,14000,60 months,17.27,349.98,1 year,RENT,52000,11-Dec,Charged Off,car,NC,5.35,4,8,15399.79,1
671197,858092,10000,10000,36 months,7.66,311.8,10+ years,OWN,64000,11-Feb,Fully Paid,debt_consolidation,OH,18.19,7,18,11075.09645,0
742086,940105,13200,13200,60 months,10.99,286.94,10+ years,RENT,42000,11-May,Fully Paid,debt_consolidation,NJ,7.31,8,16,17209.02001,0
366404,378321,3200,3200,36 months,9.63,102.71,10+ years,RENT,38000,8-Dec,Fully Paid,credit_card,FL,11.27,14,25,3635.847815,0
1032486,1262127,10000,10000,36 months,9.91,322.25,10+ years,RENT,107000,11-Nov,Fully Paid,debt_consolidation,CA,8.22,6,22,11574.8003,0
715504,909141,6000,6000,60 months,12.68,135.54,10+ years,MORTGAGE,43000,11-Apr,Fully Paid,credit_card,NY,12.64,25,41,8132.199215,0
839002,1049136,26000,26000,36 months,10.99,851.09,5 years,RENT,52000,11-Aug,Fully Paid,credit_card,MN,15.16,8,22,29107.24135,0
882885,1098142,3000,3000,36 months,19.03,110.02,3 years,RENT,24000,11-Sep,Charged Off,other,NY,13.25,2,4,1125.32,1
422681,497296,3700,3700,36 months,9.32,118.21,3 years,OWN,15000,9-Jul,Fully Paid,house,PA,5.52,11,16,4151.898835,0
746008,944648,4000,4000,36 months,13.49,135.73,10+ years,OWN,107000,11-May,Fully Paid,credit_card,FL,2.09,9,42,4735.133401,0
399058,438038,2075,2075,36 months,17.58,74.58,1 year,RENT,20000,9-Apr,Does not meet the credit policy. Status:Charged Off,debt_consolidation,TX,18.36,6,10,310.84,1
461379,576583,15000,15000,36 months,13.92,512.06,10+ years,MORTGAGE,102058,9-Nov,Fully Paid,home_improvement,MD,13.1,16,24,18434.20982,0
168479,167612,2400,2400,36 months,12.49,80.28,< 1 year,MORTGAGE,41380,7-Dec,Does not meet the credit policy. Status:Charged Off,home_improvement,MD,20.56,10,17,1309.19,1
1013090,1240260,12000,12000,60 months,17.27,299.98,2 years,RENT,36048,11-Dec,Fully Paid,debt_consolidation,MT,20.51,10,18,15075.09841,0
884532,1099977,6800,6800,36 months,6.03,206.97,10+ years,MORTGAGE,45000,11-Sep,Fully Paid,debt_consolidation,MO,17.79,8,25,7240.276582,0
507374,654367,15000,15000,36 months,13.48,508.87,6 years,RENT,28896,10-Apr,Fully Paid,debt_consolidation,NY,6.73,4,19,18164.16467,0
635496,814088,5000,5000,36 months,8.88,158.72,2 years,RENT,72467,10-Dec,Fully Paid,major_purchase,DC,15.27,11,24,5714.443938,0
973435,1195434,15850,15850,60 months,18.64,408.03,2 years,MORTGAGE,43000,11-Oct,Current,other,TX,23.44,9,12,22831.36,0
607382,779189,25000,16350,60 months,10.36,350.3,10+ years,RENT,108000,10-Nov,Fully Paid,debt_consolidation,NY,21.38,16,24,20476.02754,0
729755,925569,7000,7000,36 months,14.91,242.35,1 year,RENT,32000,11-Apr,Fully Paid,debt_consolidation,CA,8.93,4,11,8707.376615,0
1046255,1276891,3000,3000,36 months,10.65,97.72,4 years,RENT,40000,11-Dec,Charged Off,debt_consolidation,AZ,8.58,6,28,2635.84,1
469156,591444,5000,5000,36 months,13.92,170.69,< 1 year,MORTGAGE,118000,9-Dec,Fully Paid,debt_consolidation,PA,21.98,12,30,6231.784385,0
615426,789182,10000,7975,60 months,12.98,181.38,10+ years,RENT,68640,10-Nov,Fully Paid,debt_consolidation,CA,13.13,7,27,10015.78507,0
671962,859025,16000,16000,60 months,14.17,373.71,8 years,RENT,50000,11-Feb,Fully Paid,debt_consolidation,GA,20.81,7,14,22074.93,0
441787,536167,10000,10000,36 months,13.57,339.69,3 years,RENT,46585,9-Oct,Fully Paid,debt_consolidation,CA,21.17,15,22,12249.57021,0
972726,1194695,18000,18000,36 months,7.51,560,7 years,MORTGAGE,115000,11-Oct,Fully Paid,credit_card,CA,15.99,14,38,20159.78268,0
671047,857902,6000,6000,60 months,10.74,129.68,8 years,MORTGAGE,44000,11-Feb,Fully Paid,medical,OH,6.41,4,12,7226.242254,0
798733,1003872,12900,12900,36 months,12.99,434.59,9 years,MORTGAGE,180000,11-Jun,Fully Paid,credit_card,TX,16.03,17,49,15482.69401,0
276262,276242,12000,12000,36 months,18.61,437.51,2 years,MORTGAGE,110000,8-Mar,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NM,28.21,27,52,15750.34297,0
762547,963079,6000,6000,60 months,11.99,133.44,< 1 year,OWN,25200,11-May,Fully Paid,car,NJ,24.76,4,7,8006.103471,0
211126,211085,2200,2200,36 months,11.72,72.78,6 years,RENT,39270,8-Jan,Fully Paid,other,NY,17.2,4,6,2558.352222,0
1033192,1262754,17500,17500,36 months,7.9,547.58,10+ years,MORTGAGE,40000,11-Dec,Fully Paid,credit_card,FL,11.43,4,15,19712.85752,0
950998,1171749,35000,35000,60 months,11.71,773.44,10+ years,MORTGAGE,82000,11-Nov,Charged Off,credit_card,NJ,12.23,16,42,25295.29,1
1009553,1236305,5000,5000,36 months,8.9,158.77,< 1 year,RENT,76000,11-Nov,Fully Paid,debt_consolidation,NM,3.68,6,13,5712.062422,0
469264,591652,20000,20000,36 months,13.92,682.74,7 years,MORTGAGE,110000,10-Jan,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NY,18.57,17,30,24578.81684,0
893208,1110279,1900,1900,36 months,7.51,59.12,10+ years,MORTGAGE,72000,11-Sep,Fully Paid,debt_consolidation,PA,19.27,12,20,2129.134078,0
557170,717381,10000,10000,60 months,13.98,232.58,2 years,RENT,36320,10-Aug,Fully Paid,car,WA,2.25,7,7,10804.05872,0
561645,718790,25000,19450,60 months,13.98,452.37,1 year,RENT,90000,10-Aug,Does not meet the credit policy. Status:Charged Off,credit_card,MN,20.24,8,23,2711.1,1
766382,967384,21725,21725,60 months,12.99,494.2,3 years,MORTGAGE,76000,11-May,Fully Paid,major_purchase,CA,14.67,10,26,22422.13456,0
520610,673056,13000,13000,36 months,10.62,423.27,10+ years,RENT,52809.12,10-May,Fully Paid,debt_consolidation,MN,7.45,8,25,14633.17678,0
875809,1090377,16800,16800,36 months,7.51,522.67,4 years,OWN,69500,11-Oct,Fully Paid,debt_consolidation,CT,22.8,13,27,18671.91986,0
296645,296642,13000,13000,36 months,14.18,445.45,2 years,RENT,36000,8-Apr,Does not meet the credit policy. Status:Charged Off,debt_consolidation,TX,18.93,10,14,3572.97,1
627848,804552,12000,8000,36 months,6.54,245.34,10+ years,MORTGAGE,60000,10-Dec,Fully Paid,other,FL,15.16,9,24,8832.338367,0
1063912,1296491,8250,8250,36 months,7.51,256.67,n/a,MORTGAGE,31500,11-Dec,Fully Paid,debt_consolidation,MD,17.87,17,37,9239.889998,0
499229,640658,25000,25000,36 months,17.93,902.94,3 years,RENT,90000,10-Apr,Fully Paid,debt_consolidation,TX,20.97,17,39,32378.34667,0
477585,605870,15000,15000,36 months,16,527.36,7 years,RENT,96000,10-Jan,Fully Paid,debt_consolidation,NY,11.13,13,26,18985.56107,0
690171,880571,7000,7000,36 months,5.79,212.29,7 years,MORTGAGE,90000,11-Mar,Fully Paid,vacation,NY,6.36,8,15,7642.367023,0
452407,558357,6000,6000,36 months,11.83,198.81,3 years,MORTGAGE,59000,9-Nov,Fully Paid,debt_consolidation,CA,20.4,11,13,6433.937566,0
