Id,Model,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
ID5738648, TOYOTA Corolla 1.4 16V VVT I 3DR TERRA COMFORT 2/3-Doors,16950,19,2,2003,13748,Petrol,97,1,Green,0,1400,3,4,5,85,1100,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID2168187, TOYOTA Corolla 1.6 VVT-i Linea Terra Comfort 2/3-Doors,18800,14,7,2003,11500,Petrol,110,1,Blue,0,1600,3,4,5,69,1045,0,0,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
ID8280675,TOYOTA Corolla 1.4 16V VVT I 3DR 2/3-Doors,17450,17,4,2003,10000,Petrol,97,1,Grey,0,1400,3,4,5,85,1100,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID4979836, TOYOTA Corolla 1.6 16V VVT I 3DR TERRA COMFORT 2/3-Doors,17950,20,1,2003,7187,Petrol,110,1,Blue,0,1600,3,4,5,85,1105,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID8143238, TOYOTA Corolla VERSO 2.0 D4D SOL (7) BNS MPV,32500,4,5,2004,1,Diesel,116,0,Grey,0,2000,5,4,5,283,1480,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
ID9039348,TOYOTA Corolla VERSO 2.0 D4D SOL (7) MPV,31000,4,5,2004,4000,Diesel,116,1,Grey,0,2000,5,4,5,283,1480,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
ID1316962,TOYOTA Corolla VERSO 2.0 D4D SOL (7) MPV,31275,4,5,2004,1500,Diesel,116,1,Grey,0,2000,5,4,5,283,1480,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID3970972, TOYOTA Corolla VERSO 2.0 D4D LINEA SOL MPV,24950,8,1,2004,13253,Diesel,116,1,Grey,0,2000,5,4,5,234,1320,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
ID5185285,TOYOTA Corolla VERSO 2.0 D4D LINEA SOL MPV,24950,8,1,2004,13253,Diesel,116,1,Grey,0,2000,5,4,5,234,1320,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
ID484851,TOYOTA Corolla 2.0 D4D 116 5DR LUNA 4/5-Doors,22950,7,2,2004,10000,Diesel,116,1,Silver,0,2000,5,4,5,234,1270,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0
ID1300541,TOYOTA Corolla 2.0 D4D 90 WAGON SOL Stationwagen,24990,8,1,2004,6000,Diesel,90,1,Grey,0,2000,5,4,5,234,1280,1,1,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
ID6891851, TOYOTA Corolla 2.0 D4D 90 5DR SOL 4/5-Doors,21950,8,1,2004,10841,Diesel,90,1,Grey,0,2000,5,4,5,234,1270,0,1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
ID3644622,TOYOTA Corolla 1.6 16V VVT I 3DR TERRA COMFORT 2/3-Doors,17900,7,2,2004,1,Petrol,110,1,Grey,0,1600,3,4,5,85,1105,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
ID8368490,TOYOTA Corolla 2.0 D4D 90 5DR TERRA COMFORT 4/5-Doors,19250,20,1,2003,63000,Diesel,90,1,Blue,0,2000,5,4,5,234,1255,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID722811,TOYOTA Corolla 2.0 D4D 110 5DR EXEC BNS 4/5-Doors,22250,17,4,2003,57313,Diesel,110,1,Blue,0,2000,5,4,5,234,1275,1,1,3,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
ID3912098,TOYOTA Corolla 1.6 16V VVT I 5DR TERRA COMFORT 4/5-Doors,18950,13,8,2003,57037,Petrol,110,0,Silver,0,1600,5,4,5,85,1115,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
ID5973244, TOYOTA Corolla 2.0 D4D Linea Terra Comfort 4/5-Doors,19950,19,2,2003,51099,Diesel,90,1,Silver,0,2000,5,4,5,234,1255,0,0,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
ID2128212, TOYOTA Corolla 1.6 16V VVT I 5DR TERRA 4/5-Doors,16350,14,7,2003,40010,Petrol,110,1,Black,0,1600,5,4,5,85,1115,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID3810666,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,18950,20,1,2003,39115,Petrol,110,1,Blue,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
ID5639984,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,16950,17,4,2003,36012,Petrol,110,0,Red,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
ID7319047,TOYOTA Corolla 1.6 16V VVT I 5DR EXEC 4/5-Doors,21750,16,5,2003,36000,Petrol,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
ID9616689,TOYOTA Corolla 1.6 VVT-i Linea Sol 4/5-Doors,15950,20,1,2003,36000,Petrol,110,1,Blue,0,1600,5,4,5,19,1075,0,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1
ID5783905,TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,16500,20,1,2003,35000,Petrol,97,1,Blue,0,1400,5,4,5,85,1110,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID2983650,TOYOTA Corolla 1.4 16V VVT I 5DR SOL 4/5-Doors,17950,17,4,2003,33740,Petrol,97,1,Blue,0,1400,5,4,5,85,1135,0,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
ID7361304,TOYOTA Corolla 1.6 vvt-i nw model comfort airco 5drs 4/5-Doors,15850,13,8,2003,33477,Petrol,110,1,Black,0,1600,5,4,5,19,1075,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
ID5238760,TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,16250,20,1,2003,32627,Petrol,97,1,Grey,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID5655125, TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,15950,20,1,2003,29797,Petrol,97,1,Blue,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID787977,TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,16250,19,2,2003,29441,Petrol,97,1,Blue,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID3441345,TOYOTA Corolla 1 6-16v VVT-i Linea Terra Comfort Airco 5drs 4/5-Doors,15950,13,8,2003,29371,Petrol,110,1,Black,0,1600,4,4,5,19,1105,0,0,24,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
ID5674357, TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,16500,20,1,2003,29000,Petrol,97,0,Blue,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID3704266,TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,16500,19,2,2003,27821,Petrol,97,0,Grey,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
ID3092925,TOYOTA Corolla 1.4 16V VVT I 5DR SOL 4/5-Doors,18450,19,2,2003,27371,Petrol,97,0,Black,0,1400,5,4,5,85,1135,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID4538322, TOYOTA Corolla 1.6 terra comfort 5drs airco 4/5-Doors,16250,13,8,2003,25170,Petrol,110,1,Black,0,1600,5,4,5,19,1105,0,0,24,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
ID1730992,TOYOTA Corolla Luna 5drs D4D116 PK 4/5-Doors,23000,11,10,2003,25000,Diesel,116,1,Grey,0,2000,5,4,5,64,1320,0,0,3,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0
ID7356058,TOYOTA Corolla 1.6i 16V VVT I SOL + Navigatie 4/5-Doors,19900,20,1,2003,23000,Petrol,110,1,Blue,0,1600,5,4,5,85,1130,0,0,3,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
ID8684333,TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,16450,20,1,2003,22588,Petrol,97,1,Silver,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID1080534, TOYOTA Corolla 1.8 VVTL-i T-Sport 3-Drs 4/5-Doors,23950,19,2,2003,21684,Petrol,192,1,Silver,0,1800,5,4,5,19,1185,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0
ID9477447, TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,19950,13,8,2003,21428,Petrol,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
ID7938230,TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA COMF 4/5-Doors,18500,16,5,2003,20629,Petrol,110,1,Grey,0,1600,4,4,5,85,1090,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID4700293,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,18950,15,6,2003,20270,Petrol,110,1,Blue,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID9393085, TOYOTA Corolla 1.4 16V VVT I 5DR TERRA 4/5-Doors,16450,16,5,2003,20105,Petrol,97,0,Black,0,1400,5,4,5,85,1110,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0
ID4120331, TOYOTA Corolla 1.6 16V VVT I 5DR TERRA COMF AUT 4/5-Doors,20500,20,1,2003,20000,Petrol,110,0,Blue,1,1600,5,4,5,100,1165,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID6616081,TOYOTA Corolla 1.6 16V VVT I 5DR EXEC BNS 4/5-Doors,24500,13,8,2003,19988,Petrol,110,1,Grey,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
ID7615714,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,19450,19,2,2003,18328,Petrol,110,0,Grey,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
ID2701217,TOYOTA Corolla 1.6 16V VVT I SEDAN SOL AUT4 4/5-Doors,20950,14,7,2003,17896,Petrol,110,1,Silver,1,1600,4,4,5,85,1150,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID4523079, TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,17200,20,1,2003,17300,Petrol,97,1,Grey,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID9165513,TOYOTA Corolla 1.6 16V VVT I 5DR SOL BNS 4/5-Doors,19950,19,2,2003,17038,Petrol,110,0,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
ID361067,TOYOTA Corolla 1.4 16V VVT I 5DR LUNA BNS 4/5-Doors,18450,10,11,2003,13747,Petrol,97,1,Black,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
ID9507966, TOYOTA Corolla 1.6 16V VVT I 5DR TERRA COMFORT 4/5-Doors,19500,12,9,2003,13634,Petrol,110,1,Silver,0,1600,5,4,5,85,1115,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
ID6120240,TOYOTA Corolla 1.6 16V VVT I 5DR EXEC 4/5-Doors,21750,13,8,2003,13178,Petrol,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
ID4303069,TOYOTA Corolla 1.4 16V VVT I SEDAN TERRA COMF 4/5-Doors,16868,15,6,2003,13157,Petrol,97,1,Blue,0,1400,4,4,5,85,1085,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID3046623,TOYOTA Corolla 1.6 16V VVT I SEDAN SOL 4/5-Doors,19500,16,5,2003,13000,Petrol,110,1,Grey,0,1600,4,4,5,85,1105,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID4332381,TOYOTA Corolla 1.6 16V VVT I 5DR TERRA COMFORT 4/5-Doors,18900,11,10,2003,12500,Petrol,110,1,Blue,0,1600,5,4,5,85,1115,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID9446263,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,19750,17,4,2003,11999,Petrol,110,1,Grey,0,1600,5,4,5,85,1130,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
ID9126677,TOYOTA Corolla 1.6 16V VVT I 5DR SOL AUT4 4/5-Doors,19750,16,5,2003,11754,Petrol,110,0,Grey,1,1600,5,4,5,100,1180,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID7660116,TOYOTA Corolla 1.6 16V VVT I SEDAN SOL 4/5-Doors,18950,16,5,2003,11000,Petrol,110,1,Blue,0,1600,4,4,5,85,1105,1,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
ID3019183, TOYOTA Corolla 1.6 16v VVTi Linea Sol 4/5-Doors,20750,17,4,2003,10000,Petrol,110,0,Silver,0,1598,5,4,5,85,1105,0,1,12,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
ID5706449,TOYOTA Corolla 1.6 16V VVT I 5DR TERRA COMFORT 4/5-Doors,19600,9,12,2003,7650,Petrol,110,1,Silver,0,1600,5,4,5,85,1115,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
ID7637522,TOYOTA Corolla 1.6 16v VVTi Terra Comfort 4/5-Doors,19500,14,7,2003,6500,Petrol,110,1,Silver,0,1600,4,4,5,85,1100,0,1,28,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
ID3487455,TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,17650,11,10,2003,6155,Petrol,97,1,Blue,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID1739262,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,19950,14,7,2003,6000,Petrol,110,0,Blue,0,1600,5,4,5,85,1130,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID5687025,TOYOTA Corolla 1.6 16V VVT I 5DR EXEC 4/5-Doors,19950,14,7,2003,5459,Petrol,110,1,Grey,0,1600,5,4,5,85,1130,0,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
ID1715993,TOYOTA Corolla 1.6 16V VVT I SEDAN SOL BNS AUT4 4/5-Doors,20950,14,7,2003,5278,Petrol,110,1,Silver,1,1600,4,4,5,85,1150,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID4866809,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,20500,12,9,2003,5000,Petrol,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID3115137,TOYOTA Corolla 1.4-16v VVT-i Linea Terra Comfort NIEUW AIRCO 4/5-Doors,17795,9,12,2003,1,Petrol,98,1,Silver,0,1400,4,4,5,19,1065,0,0,36,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
ID8478145,TOYOTA Corolla 1.6-16v VVT-i Linea Terra Comfort AIRCO NIEUW 5DRS 4/5-Doors,18245,9,12,2003,1,Petrol,110,1,Grey,0,1600,5,4,5,19,1075,0,0,36,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
ID8553767,TOYOTA Corolla 1.6-16v VVT-i Executive B.edition 4/5-Doors,23750,8,1,2004,11000,Petrol,110,1,Blue,0,1600,5,4,5,85,1130,0,1,24,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
ID4453258,TOYOTA Corolla 1.4 16V VVT I 5DR LUNA 4/5-Doors,19500,8,1,2004,10077,Petrol,97,1,Black,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
ID5051337, TOYOTA Corolla 1.4 16V VVT I 5DR LUNA 4/5-Doors,18950,8,1,2004,10000,Petrol,97,1,Grey,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0
ID2837427,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,21950,8,1,2004,9788,Petrol,110,1,Silver,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
ID4636177,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,19950,8,1,2004,8574,Petrol,110,1,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
ID1232560,TOYOTA Corolla 1.6 16V VVT I 5DR TERRA COMFORT 4/5-Doors,18950,8,1,2004,7000,Petrol,110,0,Grey,0,1600,5,4,5,85,1115,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0
ID6713449,TOYOTA Corolla 1.6 16V VVT I 5DR TERRA 4/5-Doors,19950,7,2,2004,6250,Petrol,110,1,Grey,0,1600,5,4,5,85,1115,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
ID1587194,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,21950,8,1,2004,5000,Petrol,110,1,Grey,0,1600,5,4,5,85,1130,0,1,3,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0
ID3039276,TOYOTA Corolla 1.6 16V VVT I 5DR EXEC 4/5-Doors,22500,6,3,2004,3000,Petrol,110,0,Black,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
ID3171034,TOYOTA Corolla 1.6 VVT-I 5DR LINEA TERRA 4/5-Doors,18500,7,2,2004,2000,Petrol,110,0,Red,0,1600,5,4,5,19,1075,0,1,24,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0
ID8709126,TOYOTA Corolla 1.4 16V VVT I 5DR TERRA COMFORT 4/5-Doors,18700,7,2,2004,450,Petrol,97,1,Grey,0,1400,5,4,5,85,1110,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
ID1792662,TOYOTA Corolla 1.4 16V 5DR TERRA 4/5-Doors,21125,2,7,2004,225,Petrol,97,1,Blue,0,1400,5,4,5,85,1110,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0
ID3949837,TOYOTA Corolla 1.6 16V VVT I 5DR SOL 4/5-Doors,21500,2,7,2004,15,Petrol,110,1,Blue,0,1600,5,4,5,85,1130,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
ID2507993, TOYOTA Corolla 1.4-16v VVT-i Linea Terra Comfort NIEUW AIRCO 4/5-Doors,17795,1,8,2004,1,Petrol,98,1,Grey,0,1400,4,4,5,19,1100,0,0,36,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
ID2745061,TOYOTA Corolla 1.6-16v VVT-i Linea Terra Comfort NIEUW AIRCO 5drs 4/5-Doors,18245,1,8,2004,1,Petrol,110,1,Grey,0,1600,5,4,5,19,1075,0,0,36,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
ID9552450,TOYOTA Corolla 1.9 D HATCHB SOL 2/3-Doors,6950,43,2,2001,243000,Diesel,69,0,White,0,1900,3,4,5,185,1110,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0
ID6703218,TOYOTA Corolla 2.0 D4D SEDAN SOL 4/5-Doors,9500,38,7,2001,180638,Diesel,90,0,Red,0,2000,4,4,5,210,1160,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID3297217,TOYOTA Corolla 2.0 D4D LIFTB SOL 4/5-Doors,11950,40,5,2001,179860,Diesel,90,1,Blue,0,2000,5,4,5,210,1205,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
ID5791582,TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,7750,43,2,2001,178858,CNG,110,0,White,0,1600,3,4,5,197,1084,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
ID7840892,TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors,11950,40,5,2001,161000,Diesel,69,1,Grey,0,1900,3,4,5,185,1105,0,1,3,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
ID6612315,TOYOTA Corolla 1.8D Stationwagen,4350,44,1,2001,158320,Diesel,69,0,White,0,1800,5,4,5,64,1110,0,0,3,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
ID2004642,TOYOTA Corolla 1.8D 4/5-Doors,4750,44,1,2001,131273,Diesel,69,1,Silver,0,1800,5,4,5,64,1110,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ID3897728,TOYOTA Corolla 1.9 D LIFTB TERRA 4/5-Doors,11750,40,5,2001,130062,Diesel,69,1,Red,0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
ID8538861,TOYOTA Corolla 1.9 D WAGON TERRA Stationwagen,13250,41,4,2001,123425,Diesel,69,1,Blue,0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
ID8407443,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,11950,37,8,2001,118217,Petrol,110,1,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
ID2020460,TOYOTA Corolla 1.9 D Sedan 4/5-Doors,11900,44,1,2001,110000,Diesel,69,1,Silver,0,1900,5,4,5,185,1095,0,0,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ID4093615,TOYOTA Corolla 2.0 D4D LIFTB SOL 4/5-Doors,14750,39,6,2001,108847,Diesel,90,1,Blue,0,2000,5,4,5,210,1205,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
ID9491168,TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,9950,42,3,2001,105699,Petrol,97,1,Grey,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
ID474701,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,11950,39,6,2001,98823,CNG,110,1,Blue,0,1600,5,4,5,197,1119,1,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
ID6709580,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,11495,44,1,2001,96829,Petrol,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0
ID3003231,TOYOTA Corolla 1.4 VVTI Linea Terra 2/3-Doors,11250,40,5,2001,96518,Petrol,97,1,Red,0,1400,3,4,5,69,1025,0,1,12,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
ID5234004,TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,10500,42,3,2001,92204,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
ID6977454,TOYOTA Corolla 1.9 D HATCHB SOL 2/3-Doors,10450,35,10,2001,91456,Diesel,69,1,Red,0,1900,3,4,5,185,1110,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID8289230,TOYOTA Corolla 19D LB Linea Terra 4/5-Doors,12950,43,2,2001,89968,Diesel,69,1,Green,0,1900,5,4,5,185,1140,0,0,3,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
ID789730,TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,11500,44,1,2001,89757,Petrol,110,1,Black,0,1600,3,4,5,69,1045,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
ID1261960,TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,12500,40,5,2001,85389,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
ID7021481,TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,10950,43,2,2001,85017,Petrol,97,0,Red,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
ID6712445,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,11450,41,4,2001,84312,Petrol,110,0,Grey,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0
ID2956465,TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,11950,37,8,2001,82743,CNG,110,1,Green,0,1600,5,4,5,197,1121,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
ID8291822,TOYOTA Corolla 1.9 D WAGON TERRA Stationwagen,13250,41,4,2001,81106,Diesel,69,1,Black,0,1900,5,4,5,185,1140,0,1,3,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
ID9385292,TOYOTA Corolla 2.0 D4D LIFTB SOL 4/5-Doors,14750,40,5,2001,80425,Diesel,90,1,Grey,0,2000,5,4,5,210,1205,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0
